pathway	pval	padj	log2err	ES	NES	size	leadingEdge
"DNA repair"	0.98005698005698	1	0.0307752597613667	-0.192311522494147	-0.567432131820317	39	Afu6g14210 Afu4g06830 Afu4g10540 Afu7g01280 Afu1g10410 Afu4g10660 Afu2g09560 Afu7g01870 Afu3g06000 Afu6g12910
"DNA replication initiation"	0.119469026548673	0.653565851119209	0.191892240384838	0.620118747091226	1.37325464808857	7	Afu2g17050 Afu5g02520 Afu2g09060
"DNA replication origin binding"	0.579952267303103	1	0.0806388495950661	0.363995431833757	0.918314244428608	11	Afu5g02520 Afu2g09060 Afu3g14010 Afu2g03290 Afu5g10890 Afu6g04390
"DNA replication preinitiation complex"	0.778823529411765	1	0.0649407684612899	0.317520148960608	0.776858443600506	10	Afu5g02520 Afu2g09060 Afu5g13380 Afu3g14010
"DNA strand elongation involved in DNA replication"	0.194647201946472	0.817699115044248	0.155241966228839	0.477544066546559	1.24704850920351	12	Afu2g09060 Afu3g14010 Afu2g12250 Afu5g01870 Afu2g12220 Afu5g10890 Afu3g08300
"DNA translocase activity"	0.686695278969957	1	0.0665892104103933	0.387910214679123	0.820960194305553	6	Afu3g05560 Afu3g02330 Afu4g13460 Afu7g05510
"DNA-binding transcription activator activity. RNA polymerase II-specific"	0.401459854014599	1	0.102821842840815	0.403358066431331	1.05332075227315	12	Afu6g12522 Afu3g06740 Afu3g00690 Afu2g01260
"DNA-binding transcription factor activity"	0.105263157894737	0.623871344503841	0.237793834423688	0.415278539751103	1.34587276411146	26	Afu2g11780 Afu1g13510 Afu2g13380 Afu6g12522 Afu6g04570 Afu5g06410 Afu4g12470 Afu1g04830 Afu8g05570 Afu1g11620 Afu8g02710 Afu6g05300
"DNA-binding transcription factor activity. RNA polymerase II-specific"	0.418181818181818	1	0.0835990603684159	-0.5447253218775	-1.0777137743044	7	Afu5g00135
"DNA-directed 5'-3' RNA polymerase activity"	0.0172516312342102	0.21190211195228	0.352487857583619	0.68514884124939	1.67631460299461	10	Afu6g04610 Afu1g14110 Afu2g05480 Afu2g15610 Afu3g08040 Afu7g01920 Afu5g09430
"DNA-directed DNA polymerase activity"	0.844086021505376	1	0.0484087618816951	-0.319836817950026	-0.67670479929558	9	Afu6g10560 Afu2g08840 Afu3g09560 Afu5g12640 Afu2g16600 Afu5g13020 Afu4g07970 Afu2g10730 Afu3g06780
"DNA-templated DNA replication"	0.349090909090909	1	0.0937465422491719	-0.576214686712725	-1.14001402153735	7	Afu4g11620 Afu5g03450 Afu6g08210
"DNA-templated transcription termination"	0.757510729613734	1	0.0618406035753285	0.365258651654564	0.773021184508275	6	Afu2g05480 Afu5g05680 Afu6g02060 Afu2g11000
"G protein-coupled receptor signaling pathway"	0.216738197424893	0.870175438596491	0.136490437780413	0.587305061062628	1.24295277309324	6	Afu1g13140 Afu1g12930 Afu6g06860 Afu6g08520
"G1/S transition of mitotic cell cycle"	0.573604060913706	1	0.0637845390312975	-0.403954887971042	-0.921086813803675	12	Afu6g07980 Afu5g05790 Afu2g14110 Afu5g12180 Afu6g10830 Afu5g06060 Afu5g09360
"G2/M transition of mitotic cell cycle"	0.399656946826758	1	0.0828962134571565	-0.481107106973385	-1.07983870272092	11	Afu5g09200 Afu6g07980 Afu8g05680 Afu6g02670 Afu2g07690 Afu5g03610
"GPI anchor biosynthetic process"	0.210242587601078	0.852806324110672	0.157402899305283	0.44023487312281	1.2154502756295	15	Afu6g05260 Afu5g06050 Afu4g03970 Afu1g14870 Afu2g01070 Afu3g09860 Afu2g05040
"GTP binding"	0.422651933701657	1	0.107554375265169	0.346817129256374	1.02586130814859	19	Afu4g07580 Afu1g12930 Afu2g04820 Afu1g06390 Afu6g06900 Afu3g06690 Afu2g05740 Afu5g03080 Afu6g13300 Afu4g08040 Afu4g04810 Afu5g11230 Afu1g05560 Afu6g10330
"GTPase activator activity"	0.409574468085106	1	0.107140237276725	0.364808059242179	1.05711894040682	17	Afu3g09900 Afu7g04300 Afu6g04000 Afu1g12680 Afu2g15050 Afu3g06280 Afu6g06400 Afu3g07680 Afu2g09830
"GTPase activity"	0.12624584717608	0.662790697674419	0.231126709673834	0.374256710647204	1.29375900575892	36	Afu5g08950 Afu1g06520 Afu5g13520 Afu4g11820 Afu2g13530 Afu1g13140 Afu1g12930 Afu8g02840 Afu3g14350 Afu6g06900 Afu3g10340 Afu3g06690 Afu5g03880 Afu2g05740 Afu5g03080 Afu6g13300
"Golgi apparatus"	0.558704453441296	1	0.114266502484433	0.255073629886241	0.957726620305275	55	Afu8g04940 Afu6g06620 Afu4g03040 Afu5g05740 Afu3g12700 Afu2g10930 Afu6g03950 Afu6g06900 Afu3g06280 Afu6g12400 Afu1g12310 Afu1g09500 Afu6g13670 Afu1g12150 Afu2g15240 Afu5g08580 Afu5g12530 Afu3g07080 Afu4g07110 Afu5g04360 Afu5g10760 Afu1g06030 Afu2g01570 Afu4g10020 Afu6g02120
"Golgi membrane"	0.431472081218274	1	0.100990587455923	0.385976690054317	1.02338508043312	13	Afu4g03040 Afu3g11750 Afu6g03950 Afu1g12150 Afu1g13210 Afu2g05860 Afu5g10760 Afu1g14240 Afu2g12050
"Golgi to plasma membrane protein transport"	0.629090909090909	1	0.0628003977812234	-0.439237213706577	-0.86901044689293	7	Afu5g03690 Afu2g10980 Afu5g07130 Afu3g09790
"Golgi to plasma membrane transport"	0.381176470588235	1	0.103958471559957	0.44243278323694	1.08247506342008	10	Afu5g01820 Afu3g11040 Afu6g02920 Afu4g04810 Afu5g08040 Afu8g02790
"Golgi to vacuole transport"	0.822335025380711	1	0.0469758727821845	-0.313915527443379	-0.715781542905974	12	Afu5g11360 Afu8g02780 Afu6g13020 Afu4g10710 Afu1g06680 Afu2g15820 Afu5g02510 Afu3g13770 Afu3g12800 Afu2g02610 Afu2g01570 Afu4g07110
"IgE binding"	0.702508960573477	1	0.0568864160475701	-0.395704582963861	-0.805537165108891	8	Afu5g11320 Afu6g02280 Afu6g06770 Afu2g03830
"Ino80 complex"	0.587837837837838	1	0.0768736734126542	0.386818684288895	0.914914832494347	9	Afu2g06110 Afu5g01950 Afu4g10730
"NuA4 histone acetyltransferase complex"	0.400442477876106	1	0.0972150808846466	0.48378672284098	1.07134701045763	7	Afu5g02570 Afu2g06110 Afu4g09820 Afu4g07380
P-body	0.186170212765957	0.814789272030651	0.166933848713193	0.428639570264606	1.24208606924922	17	Afu1g12000 Afu5g13360 Afu3g05430 Afu2g05580 Afu1g12390 Afu4g12750 Afu8g05300 Afu1g11420 Afu3g10220 Afu6g06325
"Prp19 complex"	0.0348954970779171	0.334073067613588	0.321775918075361	0.587194357159651	1.58490903320883	14	Afu2g08870 Afu4g03640 Afu2g05540 Afu8g03990 Afu6g07300 Afu5g11910 Afu5g13510 Afu4g09800 Afu5g12910 Afu5g03050 Afu2g03030 Afu1g10710
"RNA binding"	0.501672240802676	1	0.108820126769161	0.276286770430736	0.962624057518857	38	Afu4g13330 Afu3g11110 Afu1g05110 Afu5g04240 Afu2g08870 Afu7g05310 Afu2g01900 Afu2g05950 Afu3g12280 Afu1g14310 Afu6g06335
"RNA catabolic process"	0.675965665236052	1	0.0673623868166279	0.394910947855967	0.835776311674098	6	Afu4g07160 Afu4g12250 Afu2g08750
"RNA helicase activity"	0.00320019548544402	0.060630270555948	0.431707695803346	0.818591686683684	1.8127735113605	7	Afu4g13330 Afu6g04330 Afu2g08480 Afu5g11620 Afu2g13980 Afu3g10890
"RNA polymerase I activity"	0.0019968935141042	0.0433325892560612	0.431707695803346	0.872782980733302	1.84712868683309	6	Afu2g13720 Afu6g04610 Afu5g11120 Afu1g14110 Afu2g05480
"RNA polymerase I complex"	0.0019968935141042	0.0433325892560612	0.431707695803346	0.872782980733302	1.84712868683309	6	Afu2g13720 Afu6g04610 Afu5g11120 Afu1g14110 Afu2g05480
"RNA polymerase II cis-regulatory region sequence-specific DNA binding"	0.263513513513514	0.924528301886792	0.12563992130984	0.51684547116998	1.18728085435128	8	Afu6g12522 Afu3g06740 Afu3g00690
"RNA polymerase II complex binding"	0.650909090909091	1	0.0611692626746689	-0.430657589135562	-0.852036057770217	7	Afu6g07980 Afu8g05490
"RNA polymerase II preinitiation complex assembly"	0.931899641577061	1	0.0438879842863647	-0.28350438011506	-0.577130830639623	8	Afu3g10620 Afu3g10120 Afu1g14740 Afu6g04810
"RNA polymerase II. core complex"	0.115294117647059	0.647038539553753	0.20207170902116	0.568280912651583	1.39038050585304	10	Afu5g11120 Afu1g14110 Afu2g13090 Afu3g08040 Afu7g01920 Afu7g03860 Afu1g14680 Afu8g05300
"RNA polymerase III activity"	0.0409129802921616	0.355645014364295	0.321775918075361	0.70717236663151	1.56603512477531	7	Afu2g13720 Afu6g04610 Afu5g11120 Afu1g14110 Afu1g06380
"RNA polymerase III complex"	0.0409129802921616	0.355645014364295	0.321775918075361	0.70717236663151	1.56603512477531	7	Afu2g13720 Afu6g04610 Afu5g11120 Afu1g14110 Afu1g06380
"RNA-dependent RNA polymerase activity"	0.509009009009009	1	0.0845557442441281	0.40849965570005	0.966195298336935	9	Afu5g11120 Afu1g14110 Afu2g13090 Afu7g03860 Afu8g05300 Afu5g09430
"RSC-type complex"	0.380530973451327	1	0.10027910675413	0.491080013810547	1.08749802309964	7	Afu3g05560 Afu3g02330 Afu4g06120 Afu6g07810 Afu5g06330 Afu7g05510
"Rpd3S complex"	0.944206008583691	1	0.051530912208539	0.266164944675479	0.563302579899471	6	Afu8g05570 Afu2g03390 Afu4g11660 Afu5g08840
"SAGA complex"	0.21957671957672	0.870175438596491	0.152144922367565	0.424089267585932	1.20881121484162	16	Afu5g02570 Afu5g11460 Afu5g09080 Afu2g10640 Afu6g12710 Afu3g06090 Afu1g14600 Afu2g06060 Afu1g14030 Afu3g11000
"SCF ubiquitin ligase complex"	0.542024013722127	1	0.0672065093710464	-0.41721689496416	-0.936437945067132	11	Afu3g14150 Afu5g09200 Afu5g05790 Afu2g14110
"SCF-dependent proteasomal ubiquitin-dependent protein catabolic process"	0.560931899641577	1	0.0676760401641789	-0.461650684428447	-0.939783868106055	8	Afu5g09200 Afu5g05790 Afu2g14110 Afu3g06700 Afu3g06030
"SLIK (SAGA-like) complex"	0.367058823529412	1	0.106323255932708	0.447289144924412	1.09435684665318	10	Afu5g02570 Afu5g11460 Afu2g10640 Afu6g12710 Afu1g14600 Afu2g06060 Afu1g14030 Afu3g11000
"SNAP receptor activity"	0.793991416309013	1	0.0596037042575973	0.35471044045677	0.750697303396559	6	Afu4g07110 Afu6g02920 Afu6g04150 Afu4g09520 Afu4g10710 Afu1g10497
"SWI/SNF complex"	0.995708154506438	1	0.0490939668192139	0.223694942903752	0.473420489695904	6	Afu3g02330 Afu5g06330 Afu7g05510
"Swr1 complex"	0.138823529411765	0.679203100158983	0.183023938384487	0.551892847551066	1.35028476141198	10	Afu2g06110 Afu5g01950 Afu4g10730 Afu4g04420 Afu4g09820 Afu1g16610 Afu7g02370 Afu4g07380 Afu2g05620
"TOR signaling"	0.71326164874552	1	0.0561766586307176	-0.388540392031705	-0.790952997266907	8	Afu4g04020 Afu4g00230 Afu3g10920
"TRAPPII protein complex"	0.978181818181818	1	0.042331839351853	-0.233608646884878	-0.462183868516879	7	Afu2g08720 Afu6g04840 Afu2g15080 Afu7g02270 Afu5g12880 Afu5g05970 Afu6g05220
"U1 snRNP"	0.0739856801909308	0.520947090943325	0.257206466468838	0.575245711540824	1.45127186979553	11	Afu2g05110 Afu6g09010 Afu4g09010 Afu4g10240 Afu5g13480 Afu5g12910 Afu5g11930 Afu7g05980 Afu2g15500
"U2 snRNP"	0.0292451039815081	0.297477542061903	0.352487857583619	0.547023100692646	1.58513077201066	17	Afu6g05180 Afu3g06440 Afu6g13410 Afu5g02420 Afu5g08520 Afu2g05110 Afu2g13780 Afu4g10240 Afu5g12910 Afu5g11000 Afu7g05980
"U2-type prespliceosome"	0.707964601769912	1	0.0665892104103933	0.363993677443279	0.80606498637317	7	Afu7g05310 Afu6g09010 Afu4g10240 Afu5g12910 Afu7g05980
"U2-type spliceosomal complex"	0.977157360406091	1	0.0577308549299813	0.193604607708027	0.513326509441853	13	Afu5g11620 Afu4g04350 Afu4g11830
"U4/U6 x U5 tri-snRNP complex"	0.897849462365591	1	0.0645031249656493	0.229922073603543	0.680882072976605	18	Afu5g09060 Afu2g05950 Afu1g13890 Afu8g04590 Afu4g10240 Afu5g12910 Afu7g05980
"U5 snRNP"	0.724705882352941	1	0.0684714904492088	0.330796854720165	0.8093418025504	10	Afu7g02280 Afu8g03990 Afu4g10240 Afu5g12910 Afu2g10430 Afu7g05980 Afu2g15500 Afu8g04740
"UV-damage excision repair"	0.662162162162162	1	0.0707899094502623	0.374742115784108	0.860845579980396	8	Afu6g02420 Afu2g12250 Afu5g01870 Afu2g12220 Afu3g08300
"acetate catabolic process"	0.736725663716814	1	0.0646484568421928	0.347215165974375	0.768908927197797	7	Afu1g13510 Afu4g11080
"actin cortical patch"	0.555078683834049	1	0.0573667426768556	-0.32267007307615	-0.930274073166627	35	Afu2g16920 Afu5g11200 Afu5g01860 Afu7g04210 Afu1g12760 Afu6g10060 Afu1g13330 Afu2g07420 Afu1g05930 Afu5g11560 Afu1g02670 Afu1g03060 Afu1g16720 Afu3g10700 Afu6g02370 Afu1g13590 Afu6g10890 Afu3g06140 Afu1g11690
"actin cortical patch assembly"	0.762564991334489	1	0.051530912208539	-0.349732743347472	-0.759499585409208	10	Afu5g11200 Afu3g10700 Afu6g02370 Afu1g13590 Afu1g11690
"actin cortical patch localization"	0.973404255319149	1	0.0601186142531851	0.176119065409647	0.510347277409488	17	Afu5g08950 Afu3g10000 Afu2g15050 Afu6g04940 Afu2g12480 Afu5g07430 Afu6g12370 Afu5g08550 Afu6g12340 Afu3g14230
"actin cortical patch organization"	0.16	0.744	0.147331213699377	-0.664321403079433	-1.31432907175359	7	Afu2g16920 Afu7g04210 Afu6g10060 Afu2g07420 Afu5g11560 Afu4g03050 Afu1g03060
"actin cytoskeleton organization"	0.889175257731959	1	0.0629394692018967	0.246294574701775	0.664779031875194	14	Afu6g06640 Afu6g06900 Afu3g06690 Afu2g15050
"actin filament binding"	0.779569892473118	1	0.0520570030732099	-0.35273962891355	-0.746319955649503	9	Afu2g16920 Afu7g04210 Afu6g10060 Afu2g07420
"actin filament bundle assembly"	0.953539823008849	1	0.0524827622635459	0.26381447222346	0.584217864583612	7	Afu5g08300 Afu1g09640 Afu2g03640 Afu6g04940
"actin filament organization"	0.773615635179153	1	0.0480220415968251	-0.317486069485959	-0.751500452864082	14	Afu2g16920 Afu1g15950 Afu5g01860 Afu1g12760 Afu1g13330 Afu2g07420 Afu5g11560 Afu5g11380 Afu3g06140
"actomyosin contractile ring"	0.841359773371105	1	0.0702812841717392	0.234483542739823	0.749306963092219	24	Afu5g08300 Afu2g04680 Afu1g09640 Afu2g05740 Afu3g06280 Afu6g12400 Afu6g06400 Afu2g03640 Afu6g04940 Afu5g07430
"adhesion of symbiont to host"	0.403153153153153	1	0.0978773277424561	0.467626945219886	1.07421763371851	8	Afu4g09580 Afu1g14570 Afu1g14890 Afu2g13260
"aerobic respiration"	0.940860215053764	1	0.062249042949858	0.217711232035309	0.644721373007868	18	Afu4g04600 Afu2g11240 Afu3g07700 Afu6g04560
"alpha-L-arabinofuranosidase activity"	0.723175965665236	1	0.0640703750499722	0.372755337737005	0.788886920005804	6	Afu3g02090 Afu2g00920 Afu6g14620
"anaphase-promoting complex"	0.774774774774775	1	0.0630790410571939	0.322000113890851	0.76160405954844	9	Afu3g06200 Afu7g01380 Afu2g08620 Afu4g10570 Afu5g02440
"anisotropic cell growth"	0.515765765765766	1	0.0838361057159929	0.42286865327667	0.971400319720671	8	Afu5g05710 Afu3g11740
"apoptotic process"	0.519736842105263	1	0.0672065093710464	-0.41065189959947	-0.958552815072952	13	Afu2g17960 Afu3g11220 Afu4g06910 Afu4g12850 Afu5g09310
"arginine biosynthetic process"	0.285407725321888	0.960632411067194	0.116739204791222	0.551393202443888	1.166950117546	6	Afu2g12470 Afu5g06780 Afu3g07790 Afu8g02760 Afu6g02910
"ascospore formation"	0.726315789473684	1	0.114266502484433	0.22587957996715	0.880535058792934	76	Afu4g09710 Afu5g06510 Afu4g06750 Afu1g12940 Afu1g10940 Afu5g05900 Afu1g13140 Afu2g01520 Afu1g12930 Afu7g01510 Afu1g12490 Afu5g06420 Afu6g06720 Afu2g02540 Afu2g13680 Afu1g12600 Afu3g11080 Afu5g04370 Afu1g14660 Afu6g12950 Afu2g13760 Afu1g14810 Afu6g06335 Afu4g09050 Afu6g12820 Afu3g09550 Afu2g03290
"ascospore wall assembly"	0.957654723127036	1	0.0382416816260774	-0.234557306475544	-0.555205216796911	14	Afu3g03190 Afu4g13660 Afu4g09940 Afu4g07080 Afu4g06820 Afu3g13830
"ascospore-type prospore membrane formation"	0.795045045045045	1	0.0618406035753285	0.31392146863845	0.742496212207845	9	Afu7g01510 Afu2g13760 Afu4g11560 Afu6g02920 Afu5g08040 Afu5g08670 Afu5g07150 Afu4g12830 Afu3g13830
"asexual sporulation"	0.0801400758895662	0.537847313444408	0.287805130535564	0.559807443283418	1.46186935718016	12	Afu3g02270 Afu6g13350 Afu1g16460 Afu3g09060 Afu5g07320 Afu2g09680 Afu3g08540
"asexual sporulation resulting in formation of a cellular spore"	0.318725099601594	0.98336511772814	0.155241966228839	0.286859502755511	1.06129845707895	51	Afu3g02700 Afu5g05680 Afu4g10770 Afu2g13440 Afu5g09020 Afu1g14560 Afu3g12700 Afu1g04830 Afu1g12530 Afu1g12490 Afu8g00950 Afu3g10000 Afu7g05920 Afu6g06900 Afu2g01900 Afu3g08010 Afu3g12120 Afu2g03390 Afu1g05210 Afu4g09050
"asperfuranone biosynthetic process"	0.0635294117647059	0.475375253549696	0.276500599254472	0.598375616833755	1.46401150258856	10	Afu8g00370 Afu8g00940 Afu3g02720 Afu3g02570
"asperthecin biosynthetic process"	0.0224031159338946	0.244608228092567	0.352487857583619	-0.710508018944029	-1.62008082298049	12	Afu3g12890 Afu4g00590 Afu7g00150 Afu7g00120 Afu4g14560 Afu4g00210 Afu6g00660
"assembly of large subunit precursor of preribosome"	0.00298542770788357	0.0602994326760577	0.431707695803346	0.855628058727569	1.81082258410576	6	Afu8g04790 Afu5g01760 Afu2g11510 Afu2g17060 Afu3g13280 Afu5g06010
"attachment of mitotic spindle microtubules to kinetochore"	0.759856630824373	1	0.0532386494755899	-0.370691413420355	-0.754617770813415	8	Afu6g08120 Afu5g11350 Afu3g11860 Afu7g03890 Afu1g09550 Afu3g10180 Afu3g06980 Afu1g07590
"austinol biosynthetic process"	0.530465949820789	1	0.0704500850658419	-0.450538251135821	-0.953240464196605	9	Afu8g02380 Afu7g00270
autolysis	0.648745519713262	1	0.060640400949416	-0.40532642450461	-0.857582121100405	9	Afu7g08490 Afu5g03530 Afu7g05140
"autophagosome assembly"	0.905579399141631	1	0.053457214108991	0.305464926590538	0.646475746184562	6	Afu4g09050 Afu6g13200 Afu7g05700 Afu6g12350 Afu5g08170 Afu5g03610
autophagy	0.69811320754717	1	0.077274697304471	0.304214715787325	0.839910426748733	15	Afu5g11660 Afu4g09050 Afu2g05010 Afu2g04770 Afu6g13200 Afu2g06250 Afu5g09210 Afu6g07040 Afu6g09165 Afu3g11400 Afu2g10900 Afu5g08530 Afu6g12350 Afu5g08170 Afu2g13240
"autophagy of mitochondrion"	0.814117647058824	1	0.0628003977812234	0.304467564259486	0.744923428864998	10	Afu4g09050 Afu6g13200 Afu2g06250 Afu7g03760 Afu2g14160 Afu4g12950 Afu3g11590 Afu6g12350 Afu5g08170 Afu3g12250
"autophagy of peroxisome"	0.969534050179212	1	0.042077210988939	-0.24107689169896	-0.490761048198876	8	Afu6g11190 Afu4g13720 Afu3g11590 Afu5g08670 Afu2g05890 Afu3g11090 Afu6g13200 Afu5g11660
"cAMP-mediated signaling"	0.630630630630631	1	0.0732558655828455	0.37250680514773	0.881063958586357	9	Afu1g12930 Afu1g14890 Afu3g10000
"calcium ion binding"	0.976470588235294	1	0.0542315935495841	0.216677340703947	0.530132094652196	10	Afu6g04570 Afu7g03680 Afu3g08540 Afu2g05860
"calmodulin binding"	0.878318584070797	1	0.0562940749700968	0.302445779555457	0.669766999494055	7	Afu1g12940 Afu2g03640 Afu3g09550 Afu3g14230 Afu1g07250
"carbohydrate catabolic process"	0.121863799283154	0.65564738292011	0.169570644405628	-0.661317047061088	-1.34624536147064	8	Afu2g00710 Afu4g10130 Afu2g13460 Afu8g02630 Afu6g02980
"carbohydrate metabolic process"	0.946826758147513	1	0.0411544018789903	-0.243060452476958	-0.545546053843678	11	Afu1g03600 Afu8g07030 Afu6g05000 Afu3g00270 Afu5g00530 Afu1g14170
"carbon catabolite repression of transcription from RNA polymerase II promoter by glucose"	0.13963963963964	0.679203100158983	0.178219874951973	0.582353951590849	1.33776483639195	8	Afu2g11780 Afu1g12930 Afu6g05150 Afu1g16780
"carbon utilization"	0.838709677419355	1	0.0678338263479455	0.24832487723084	0.735379402815155	18	Afu1g13510 Afu4g11310 Afu6g07720 Afu4g11080 Afu4g07710
"carboxylic ester hydrolase activity"	0.740671641791045	1	0.0562940749700968	-0.414816617225597	-0.788075687431969	6	Afu3g02800 Afu2g13050 Afu4g11800 Afu3g14960
"cell adhesion"	0.865044247787611	1	0.0570059526582387	0.308618304103476	0.683436071854419	7	Afu1g17370 Afu2g13260 Afu6g04500
"cell adhesion involved in single-species biofilm formation"	0.888412017167382	1	0.0543434390269162	0.316374388254486	0.669564165691154	6	Afu2g10640 Afu3g13790 Afu5g11230 Afu6g08520
"cell cortex"	0.531746031746032	1	0.0911073131586733	0.341604286980752	0.973698522225951	16	Afu5g08950 Afu2g17080 Afu5g11810 Afu2g05740 Afu5g03080 Afu1g14810 Afu4g08050 Afu1g08850
"cell cortex of cell tip"	0.67621776504298	1	0.0822054920415869	0.264611766310909	0.867962780753498	27	Afu3g09900 Afu7g04300 Afu6g07910 Afu2g05740 Afu3g06280 Afu5g07930 Afu5g05980 Afu6g07470 Afu6g02920 Afu5g05950 Afu5g08550 Afu4g11450 Afu5g11230
"cell cortex of growing cell tip"	0.81858407079646	1	0.0596037042575973	0.32425818293056	0.71807062595487	7	Afu6g12400 Afu5g05980 Afu4g11450 Afu5g08040 Afu6g11010
"cell division site"	0.285714285714286	0.960632411067194	0.172324344900946	0.291671548529717	1.09611818995077	57	Afu7g04300 Afu8g02840 Afu7g01510 Afu8g02130 Afu1g04950 Afu2g04680 Afu5g06420 Afu3g10340 Afu3g06690 Afu2g05740 Afu3g06280 Afu6g12400 Afu6g13670 Afu5g06320 Afu4g07260 Afu5g07930 Afu5g05980 Afu2g03290 Afu6g04940 Afu2g12480 Afu6g02920 Afu5g07430 Afu2g02520 Afu3g05900 Afu7g04290
"cell growth mode switching. budding to filamentous"	0.97972972972973	1	0.0520570030732099	0.212340642529322	0.502234279992441	9	Afu7g03740 Afu2g05740 Afu5g07780 Afu6g10410
"cell morphogenesis"	0.936535162950257	1	0.0416556773979467	-0.251282641341977	-0.564000650811458	11	Afu3g11220
"cell morphogenesis involved in conjugation with cellular fusion"	0.079646017699115	0.537847313444408	0.237793834423688	0.648795982625877	1.43676046399402	7	Afu3g09900 Afu3g05630 Afu5g12210 Afu2g05740 Afu4g11450 Afu5g11230
"cell redox homeostasis"	0.747557003257329	1	0.0495901956956338	-0.329099621386589	-0.778990129897202	14	Afu5g11320 Afu8g07130 Afu4g06910 Afu3g12270 Afu3g07360
