pathway	pval	padj	log2err	ES	NES	size	leadingEdge
"DNA-directed DNA polymerase activity"	0.415143603133159	1	0.105125131597001	0.423960780308447	1.02164098665138	9	Afu3g06780 Afu4g07970 Afu2g16600 Afu6g10560 Afu3g09560 Afu2g08840 Afu5g13020
"DNA-templated DNA replication"	0.453333333333333	1	0.0747385227439092	-0.523520104616757	-1.04038481496426	7	Afu4g11620 Afu3g11380
"DNA-templated transcription termination"	0.229828850855746	0.803165339012015	0.142056643575821	0.588809864470463	1.23403097222738	6	Afu2g05480 Afu2g11000 Afu5g05680 Afu6g02060
"G protein-coupled receptor signaling pathway"	0.753056234718827	1	0.0684714904492088	0.366090284536541	0.767254044148722	6	Afu1g13140 Afu4g13170 Afu6g06860
"G1/S transition of mitotic cell cycle"	0.934713375796178	1	0.0383205781976994	-0.247956681651001	-0.56108076208978	12	Afu2g14110 Afu5g05790 Afu6g07980 Afu5g09360 Afu5g06060 Afu5g12180 Afu3g05540 Afu6g10830 Afu7g05620 Afu6g13030 Afu4g12160 Afu6g11470
"G2/M transition of mitotic cell cycle"	0.669856459330144	1	0.0536769600638127	-0.372146716968286	-0.832164877236628	11	Afu2g07690 Afu5g09200 Afu8g05680 Afu6g07980 Afu6g08200 Afu6g02670
"GPI anchor biosynthetic process"	0.0802292263610315	0.532132623823168	0.271288554688953	0.507061645850417	1.41899833249401	15	Afu6g05260 Afu7g01300 Afu6g09020 Afu1g16950 Afu3g09860 Afu4g03970 Afu1g14870
"GTP binding"	0.0043805583033615	0.0634931028247865	0.407017918923954	0.614455016765828	1.83636423523044	19	Afu1g06390 Afu6g13300 Afu5g11230 Afu4g04810 Afu2g05740 Afu4g07580 Afu5g03080 Afu1g05560 Afu2g04820 Afu6g06900 Afu2g15570
"GTPase activator activity"	0.870967741935484	1	0.0702812841717392	0.237325980648789	0.686520503010209	17	Afu3g09900 Afu3g07680 Afu1g12680 Afu3g06280 Afu7g04300 Afu6g04000 Afu2g15050 Afu1g04580
"GTPase activity"	0.0043956763494083	0.0634931028247865	0.407017918923954	0.49760508806161	1.72002047822499	36	Afu5g08950 Afu3g14350 Afu4g11820 Afu3g10340 Afu1g06520 Afu6g13300 Afu5g13520 Afu5g11230 Afu1g13140 Afu4g04810 Afu2g05740 Afu8g02840 Afu1g12170 Afu5g03080 Afu6g06900 Afu2g15570 Afu5g03880 Afu2g13530 Afu6g10330 Afu1g11730
"Golgi apparatus"	0.195	0.789643317576279	0.227987202850442	0.302771940299815	1.16436916191546	55	Afu1g12310 Afu5g05740 Afu2g10930 Afu4g03040 Afu5g09660 Afu6g06620 Afu8g04940 Afu5g03580 Afu1g12150 Afu4g10020 Afu5g10760 Afu3g12700 Afu6g06900 Afu5g04360 Afu3g07080 Afu2g01570 Afu2g15240 Afu1g09090 Afu3g06280 Afu6g13670 Afu6g03950 Afu1g11730 Afu6g04150 Afu4g07110 Afu7g05735 Afu1g06030 Afu6g04450 Afu1g09500 Afu4g09520 Afu5g02510 Afu5g11900 Afu1g04080 Afu3g08840
"Golgi membrane"	0.0265495674158752	0.246531697433127	0.352487857583619	0.600179979794594	1.6423589860695	13	Afu1g14240 Afu2g05860 Afu4g03040 Afu1g12150 Afu5g10760 Afu2g15570 Afu1g13720 Afu6g03950
"Golgi to plasma membrane protein transport"	0.958333333333333	1	0.0392758570896778	-0.253752680486062	-0.504279459768669	7	Afu3g09790 Afu5g07130 Afu5g03690 Afu2g10980 Afu5g11900 Afu3g06280 Afu3g12800
"Golgi to plasma membrane transport"	0.419689119170984	1	0.103958471559957	0.4102500912791	1.01974655621638	10	Afu4g04810 Afu1g11730 Afu5g08040 Afu8g02790 Afu1g12790 Afu6g02920 Afu6g11370 Afu3g11040
"Golgi to vacuole transport"	0.957006369426752	1	0.0372254009247509	-0.232325296281161	-0.52570978697658	12	Afu5g11360 Afu3g13770 Afu2g15820 Afu8g02780 Afu1g06680 Afu4g10710 Afu2g02610 Afu5g02510 Afu6g13020 Afu4g07110 Afu3g12800 Afu2g01570
"IgE binding"	0.120661157024793	0.637640260700128	0.163180127180689	-0.673643979298311	-1.36923410161225	8	Afu4g09580 Afu6g02280 Afu5g11320 Afu6g06770
"Ino80 complex"	0.456919060052219	1	0.0992333343771191	0.410613644287009	0.989477678517095	9	Afu4g10730 Afu2g06110 Afu5g01950 Afu4g03030 Afu1g10280 Afu2g10990
"NuA4 histone acetyltransferase complex"	0.420398009950249	1	0.101350743797099	0.463602042105867	1.02198897668042	7	Afu2g06110 Afu4g07380 Afu5g02570 Afu4g09820
P-body	0.219941348973607	0.794232649071359	0.160801401070022	0.42020053621099	1.21552761604991	17	Afu1g12000 Afu2g05580 Afu5g13360 Afu1g12390 Afu4g12750 Afu5g12250 Afu8g05300 Afu2g15210
"Prp19 complex"	0.0703299820020844	0.491553637648977	0.287805130535564	0.545651220207962	1.50948303384448	14	Afu5g12910 Afu8g03990 Afu5g13510 Afu5g03050 Afu2g05540 Afu4g03640 Afu6g07300 Afu4g09800 Afu2g08870 Afu5g08690 Afu1g10710 Afu5g11910
"RNA binding"	0.00338255291311985	0.0549664848381975	0.431707695803346	0.486734296164918	1.72385455602281	38	Afu4g13330 Afu3g11110 Afu2g05950 Afu2g09200 Afu5g05630 Afu1g03820 Afu6g02440 Afu7g04280 Afu6g02270 Afu2g05670 Afu1g05990 Afu1g04660 Afu7g05310 Afu6g03830 Afu1g05110 Afu3g05600 Afu5g04240
"RNA catabolic process"	0.735941320293399	1	0.0696133438850965	0.376716667030219	0.789524875381699	6	Afu4g07160 Afu4g12250
"RNA helicase activity"	0.000992860109751697	0.0239021878273557	0.45505986738723	0.849198561189651	1.87201843332371	7	Afu4g13330 Afu5g11620 Afu3g10890 Afu2g13980 Afu6g04330 Afu2g08480
"RNA polymerase I activity"	0.00033571549276255	0.00991886683162079	0.49849310876659	0.90356446196662	1.89369539940292	6	Afu2g13720 Afu2g05480 Afu6g04610 Afu5g11120 Afu1g14110
"RNA polymerase I complex"	0.00033571549276255	0.00991886683162079	0.49849310876659	0.90356446196662	1.89369539940292	6	Afu2g13720 Afu2g05480 Afu6g04610 Afu5g11120 Afu1g14110
"RNA polymerase II cis-regulatory region sequence-specific DNA binding"	0.753148614609572	1	0.0699458736501659	0.330978586797907	0.768383253648695	8	Afu6g12522 Afu3g03315 Afu3g06740 Afu3g00690 Afu7g05620
"RNA polymerase II complex binding"	0.798507462686567	1	0.066436413766281	0.329857144680426	0.727154617808377	7	Afu2g11000 Afu2g08550 Afu5g06690 Afu6g13130
"RNA polymerase II preinitiation complex assembly"	0.997481108312343	1	0.0564118388217596	0.187706883340716	0.435770867079269	8	Afu3g08050 Afu1g14600 Afu6g04810
"RNA polymerase II. core complex"	0.0751295336787565	0.508689550949914	0.266350657088526	0.617378238052868	1.53459888375513	10	Afu5g11120 Afu1g14110 Afu3g08040 Afu2g13090 Afu4g11970 Afu8g05300 Afu2g08540 Afu7g03860
"RNA polymerase III activity"	0.00806113211024971	0.100764151378121	0.380730400722792	0.770164613459985	1.69779179921236	7	Afu2g13720 Afu6g04610 Afu5g11120 Afu1g14110 Afu1g06380
"RNA polymerase III complex"	0.00806113211024971	0.100764151378121	0.380730400722792	0.770164613459985	1.69779179921236	7	Afu2g13720 Afu6g04610 Afu5g11120 Afu1g14110 Afu1g06380
"RNA-dependent RNA polymerase activity"	0.22976501305483	0.803165339012015	0.147331213699377	0.507958705741791	1.22405528392189	9	Afu5g11120 Afu1g14110 Afu2g13090 Afu4g11970 Afu8g05300 Afu2g08540 Afu7g03860
"RSC-type complex"	0.0945273631840796	0.574231645510764	0.231126709673834	0.656291412202003	1.44676366332163	7	Afu6g07810 Afu3g02330 Afu3g05560 Afu4g06120 Afu5g06330
"Rpd3S complex"	0.978077571669477	1	0.038875878582578	-0.250561568307127	-0.481918302212074	6	Afu4g10660 Afu1g09060 Afu5g08840 Afu2g03390 Afu8g05570 Afu4g11660
"SAGA complex"	0.334302325581395	0.945181061980111	0.126875729929857	0.38271413763179	1.09428640148454	16	Afu5g09080 Afu1g14600 Afu5g02570 Afu2g10640 Afu1g14030 Afu5g03680 Afu2g06060 Afu6g12710 Afu5g11460 Afu3g06090
"SCF ubiquitin ligase complex"	0.191387559808612	0.787552211204285	0.12384217120105	-0.571011067853437	-1.27684951529884	11	Afu2g14110 Afu5g09200 Afu1g12960 Afu5g05790 Afu3g14150
"SCF-dependent proteasomal ubiquitin-dependent protein catabolic process"	0.424793388429752	1	0.0776798560117236	-0.52132923933128	-1.05964247376411	8	Afu2g14110 Afu5g09200 Afu5g05790 Afu3g06700 Afu3g06030 Afu2g09240
"SLIK (SAGA-like) complex"	0.266839378238342	0.858641563638229	0.135002033828631	0.468966938025778	1.16569729098678	10	Afu6g08350 Afu1g14600 Afu5g02570 Afu2g10640 Afu1g14030 Afu2g06060 Afu6g12710 Afu5g11460
"SNAP receptor activity"	0.860033726812816	1	0.044774889329693	-0.329589544619155	-0.633916984327862	6	Afu1g10497 Afu4g10710 Afu6g02920 Afu4g09520 Afu4g07110 Afu6g04150
"SWI/SNF complex"	0.990220048899755	1	0.0553642837725362	0.228609352664897	0.479120746360195	6	Afu3g02330 Afu5g06330
"Swr1 complex"	0.189119170984456	0.787552211204285	0.163180127180689	0.515120005184098	1.28041860926067	10	Afu4g04420 Afu4g10730 Afu2g06110 Afu4g07380 Afu5g01950 Afu4g09820
"TOR signaling"	0.0856423173803526	0.551163428685438	0.245041785430996	0.633223406369261	1.47005963733119	8	Afu4g00230 Afu3g10920 Afu5g11780 Afu6g11470 Afu4g04020 Afu6g12170 Afu4g09730
"TRAPPII protein complex"	0.161691542288557	0.719859606079193	0.173747838999571	0.605972966316965	1.33583900737187	7	Afu2g08720 Afu5g12880 Afu2g15080 Afu7g02270 Afu5g05970 Afu6g05220
"U1 snRNP"	0.0108181332679675	0.127850665894162	0.380730400722792	0.661551437568679	1.69546112039918	11	Afu5g12910 Afu8g04960 Afu4g10240 Afu7g05980 Afu5g11930 Afu2g15500 Afu6g09010 Afu2g05110 Afu5g13480 Afu2g09800 Afu4g09010
"U2 snRNP"	0.00267512175934113	0.0469953822586956	0.431707695803346	0.644103830466377	1.86321988209527	17	Afu5g11000 Afu6g13410 Afu5g12910 Afu6g05180 Afu5g02420 Afu8g04960 Afu3g06440 Afu4g10240 Afu7g05980 Afu5g04420 Afu2g15500 Afu2g05110
"U2-type prespliceosome"	0.288557213930348	0.900115797390381	0.126253987849115	0.524378214069919	1.1559671997054	7	Afu5g12910 Afu8g04960 Afu4g10240 Afu7g05310 Afu7g05980 Afu6g09010
"U2-type spliceosomal complex"	0.463730569948187	1	0.0978773277424561	0.354535653303321	0.970167009376103	13	Afu5g11620 Afu1g09380 Afu1g03820 Afu4g04350 Afu4g11830
"U4/U6 x U5 tri-snRNP complex"	0.217261904761905	0.789643317576279	0.163180127180689	0.412165770288102	1.21091605475882	18	Afu2g05950 Afu5g12910 Afu7g04280 Afu5g09060 Afu8g04590 Afu8g04960 Afu4g10240 Afu7g05980 Afu2g15500
"U5 snRNP"	0.0203483355082327	0.203483355082327	0.352487857583619	0.669050527720749	1.66303917069413	10	Afu7g02280 Afu5g12910 Afu8g03990 Afu8g04960 Afu4g10240 Afu7g05980 Afu2g15500
"UV-damage excision repair"	0.612090680100756	1	0.0806388495950661	0.382921138407886	0.888970471072706	8	Afu3g08300 Afu5g01800 Afu6g02420 Afu6g05040
"acetate catabolic process"	0.341666666666667	0.945181061980111	0.0899860794997137	-0.574294109839032	-1.14128734681037	7	Afu4g13510 Afu2g12530 Afu2g16930 Afu4g11080
"actin cortical patch"	0.991946308724832	1	0.0271669768425399	-0.186072708653354	-0.516063130495621	35	Afu6g10890 Afu2g01200 Afu1g05930 Afu2g16920 Afu8g05660 Afu2g07420 Afu3g06140 Afu3g14230 Afu6g12570 Afu5g01860 Afu6g10060 Afu5g11560 Afu5g05550 Afu7g03870 Afu1g12760 Afu1g13330 Afu1g16720 Afu5g10570 Afu6g06500 Afu6g12400 Afu8g04520 Afu1g02670 Afu1g11690 Afu4g07700 Afu1g13590 Afu3g10700 Afu6g02370 Afu1g03060 Afu7g04210 Afu5g11200 Afu6g12370 Afu2g14270 Afu4g10020 Afu3g08620 Afu8g02850
"actin cortical patch assembly"	0.886010362694301	1	0.0633597010643758	0.253421859039837	0.629923243210236	10	Afu6g12370 Afu5g11200 Afu6g02370 Afu3g10700 Afu1g13590 Afu1g11690 Afu8g04520
"actin cortical patch localization"	0.988269794721408	1	0.0640703750499722	0.170120932386436	0.492114296779577	17	Afu5g08950 Afu5g07430 Afu2g12480 Afu6g12370 Afu7g04210 Afu3g12080 Afu2g15050
"actin cortical patch organization"	0.871666666666667	1	0.0436251240000606	-0.315675746674	-0.627338378021902	7	Afu2g16920 Afu2g07420 Afu4g03050 Afu6g10060 Afu5g11560
"actin cytoskeleton organization"	0.675968992248062	1	0.0519512476197082	-0.346478511867975	-0.814475212805452	14	Afu6g06640 Afu2g01590 Afu2g14960 Afu8g05660 Afu2g07420 Afu3g06140
"actin filament binding"	0.969305331179321	1	0.0373029764832679	-0.245674421710509	-0.515104990062167	9	Afu2g16920 Afu8g05660 Afu2g07420
"actin filament bundle assembly"	0.686567164179104	1	0.0739901439101342	0.376490342317409	0.829955316691994	7	Afu1g09640 Afu5g08300 Afu7g04210 Afu3g12080 Afu6g04940
"actin filament organization"	0.914728682170543	1	0.0380842053196415	-0.247123088807177	-0.580918075583463	14	Afu1g15950 Afu2g16920 Afu2g07420 Afu3g06140 Afu6g12340 Afu6g12570 Afu5g01860
"actomyosin contractile ring"	0.995695839311334	1	0.0303467275556782	-0.177168576104746	-0.455610251386361	24	Afu5g11600 Afu5g03400 Afu3g10250 Afu3g14230 Afu5g08700 Afu5g09360 Afu5g02560 Afu2g03640 Afu5g10570 Afu6g04940 Afu6g12400 Afu6g06400 Afu3g10700 Afu2g04680 Afu5g08040 Afu7g05950 Afu3g12250 Afu7g04210 Afu3g06280 Afu5g08300 Afu1g09640 Afu2g14270 Afu5g07430 Afu2g05740
"adhesion of symbiont to host"	0.474380165289256	1	0.072003313661988	-0.497982071433739	-1.01218752806018	8	Afu4g09580
"aerobic respiration"	0.753753753753754	1	0.0454967810085007	-0.309668303751018	-0.755272947582992	18	Afu2g11240 Afu6g13140 Afu2g03730
"alpha-L-arabinofuranosidase activity"	0.406408094435076	1	0.0810802057550866	-0.567917350963319	-1.0923054458118	6	Afu3g02090 Afu6g14620 Afu1g16920
"anaphase-promoting complex"	0.911227154046997	1	0.0623861492893626	0.245535138393318	0.591679166321072	9	Afu5g02440 Afu3g06200 Afu2g08620 Afu5g02590 Afu7g01380
"anisotropic cell growth"	0.292191435768262	0.900115797390381	0.126253987849115	0.499899110733804	1.16054065284975	8	Afu5g05710 Afu3g11740 Afu2g07410 Afu5g12660 Afu3g12080 Afu5g03490 Afu2g09790
"apoptotic process"	0.0535714285714286	0.409663865546218	0.248911114434702	-0.6647577652659	-1.53146791707322	13	Afu2g17960 Afu7g06600 Afu6g09930 Afu2g08750 Afu4g06910 Afu5g09310 Afu3g11220
"arginine biosynthetic process"	0.608768971332209	1	0.0607719451853533	-0.46448600874093	-0.893370480740739	6	Afu2g12470
"ascospore formation"	0.985898942420681	1	0.0200480391102353	-0.181959452608707	-0.554291248703523	76	Afu3g06170 Afu5g11790 Afu5g09090
"ascospore wall assembly"	0.759103641456583	1	0.0749278818393739	0.287957468570739	0.796602109880141	14	Afu5g02620 Afu5g09130 Afu4g09940 Afu4g07080
"ascospore-type prospore membrane formation"	0.880452342487884	1	0.0417397034728504	-0.304156878766214	-0.637725022097847	9	Afu3g13830 Afu5g07150 Afu4g12830 Afu6g02920 Afu5g08670 Afu4g11560 Afu5g08040 Afu2g13760 Afu7g01510
"asexual sporulation"	0.24203821656051	0.836443186205122	0.107972360317345	-0.539381384541954	-1.22052173097639	12	Afu3g02270 Afu6g09930 Afu2g11180
"asexual sporulation resulting in formation of a cellular spore"	0.995238095238095	1	0.088894528862045	0.162369517149566	0.609823442163102	51	Afu3g02700 Afu4g10770 Afu1g04830 Afu8g00950 Afu5g05680 Afu5g11230 Afu1g12490 Afu5g10760 Afu3g12700 Afu6g06900 Afu3g14290 Afu5g12200 Afu1g05210 Afu2g13440 Afu2g07900 Afu2g01900 Afu2g03390 Afu5g09020
"asperfuranone biosynthetic process"	0.64448051948052	1	0.0562940749700968	-0.397617325035507	-0.863023196145807	10	Afu6g12070 Afu3g02570 Afu3g00840 Afu3g12950 Afu3g01410
"asperthecin biosynthetic process"	0.321656050955414	0.945181061980111	0.0908241419007155	-0.501789974235918	-1.13545922327503	12	Afu4g00590 Afu7g00150 Afu4g14560 Afu3g12890 Afu6g09930
"assembly of large subunit precursor of preribosome"	0.00113200459476598	0.0262786780927817	0.45505986738723	0.883345586012935	1.85132056729492	6	Afu8g04790 Afu5g01760 Afu2g17060 Afu2g11510 Afu3g13280
"attachment of mitotic spindle microtubules to kinetochore"	0.216624685138539	0.789643317576279	0.149207542435322	0.542262858880644	1.25889020154033	8	Afu1g09550 Afu3g11860 Afu3g06980 Afu7g03890 Afu6g08120
"austinol biosynthetic process"	0.106623586429725	0.606274731486716	0.172324344900946	-0.666968190497723	-1.39843065772205	9	Afu3g14710 Afu3g02570 Afu7g00270
autolysis	0.061389337641357	0.455269022604266	0.231126709673834	-0.706967467543469	-1.48229704910984	9	Afu7g08490 Afu7g05140 Afu3g07110 Afu8g00700 Afu5g03530 Afu5g03760
"autophagosome assembly"	0.504215851602024	1	0.0699458736501659	-0.517086753783209	-0.994540272728924	6	Afu5g08170 Afu6g12350 Afu4g09050 Afu6g13200
autophagy	0.447166921898928	1	0.0711327399327894	-0.415753605427818	-0.989623669873876	15	Afu5g08170 Afu6g12350 Afu4g09050 Afu6g09165 Afu5g09210 Afu6g13200 Afu2g04770 Afu3g11400 Afu5g08530 Afu2g13240
"autophagy of mitochondrion"	0.657467532467532	1	0.0553642837725362	-0.391997826995672	-0.85082614925244	10	Afu3g11590 Afu5g08170 Afu6g12350 Afu4g09050 Afu6g13200
"autophagy of peroxisome"	1	1	0.0369160593316849	-0.188034111229343	-0.382194045035107	8	Afu3g11590 Afu6g13200 Afu4g13720 Afu6g11190
"cAMP-mediated signaling"	0.51958224543081	1	0.0916795246008379	0.393481040987164	0.948192327248457	9	Afu1g14890 Afu5g11230 Afu4g07080
"calcium ion binding"	0.139896373056995	0.678420993774928	0.191892240384838	0.546394172768884	1.3581558855491	10	Afu6g04570 Afu7g03680 Afu2g05860 Afu4g10050 Afu7g05950 Afu3g08540
"calmodulin binding"	0.915422885572139	1	0.0598603117764473	0.272643725109772	0.601030315478302	7	Afu1g12940 Afu3g09550 Afu2g03640 Afu5g05550 Afu1g07250 Afu3g14230 Afu2g09040
"carbohydrate catabolic process"	1	1	0.0369160593316849	-0.200704428154494	-0.407947455657468	8	Afu6g02980 Afu2g00710
"carbohydrate metabolic process"	0.295055821371611	0.902808866237359	0.0959206777921745	-0.526077010960412	-1.17637155262125	11	Afu5g00530 Afu1g03600 Afu8g02100
"carbon catabolite repression of transcription from RNA polymerase II promoter by glucose"	0.632241813602015	1	0.0789209638180035	0.378914963864779	0.879669937585331	8	Afu2g11780 Afu4g12290 Afu6g05150
"carbon utilization"	0.264264264264264	0.854585929212795	0.0988903007520636	-0.48253120371645	-1.17688106957409	18	Afu4g13510 Afu5g09100 Afu5g03240 Afu6g06770 Afu2g12330 Afu2g12530 Afu2g16930 Afu4g11080 Afu2g13600 Afu4g11310 Afu6g03540
"carboxylic ester hydrolase activity"	0.355817875210793	0.958798925013639	0.0883594442500905	-0.588217275883194	-1.13134936391351	6	Afu4g11800 Afu8g01050 Afu2g13050 Afu3g14960 Afu6g02480 Afu3g02800
"cell adhesion"	0.300995024875622	0.914237225089506	0.123257226381337	0.518239428709884	1.14243453505262	7	Afu1g17370 Afu4g13170 Afu6g12380 Afu6g04500
"cell adhesion involved in single-species biofilm formation"	0.569682151589242	1	0.0828962134571565	0.431567487489918	0.90448152842661	6	Afu5g11230 Afu2g10640 Afu6g12380 Afu3g13790
"cell cortex"	0.761627906976744	1	0.0766746872490091	0.27658845396869	0.790843489238346	16	Afu5g08950 Afu2g05740 Afu1g08850 Afu5g03080 Afu7g05700 Afu5g11810 Afu1g14940 Afu3g12080 Afu2g17080
"cell cortex of cell tip"	0.494773519163763	1	0.112378519110475	0.296054882682979	0.966858896000872	27	Afu3g09900 Afu5g11230 Afu2g05740 Afu3g11860 Afu2g10340 Afu4g04310 Afu4g11890 Afu3g06280 Afu7g04300 Afu3g12080 Afu5g05980 Afu4g10490 Afu5g05950
"cell cortex of growing cell tip"	0.514925373134328	1	0.0894366833718621	0.429388338609211	0.946566470631559	7	Afu5g05980 Afu4g10490 Afu5g08040 Afu6g12400 Afu4g11450 Afu6g11010 Afu5g05550
"cell division site"	0.0507736675201493	0.397625107085507	0.321775918075361	0.361678531084499	1.40138546555368	57	Afu3g10340 Afu8g02130 Afu2g02520 Afu4g07260 Afu5g11230 Afu2g05740 Afu8g02840 Afu5g07430 Afu1g04950 Afu2g10340 Afu4g04310 Afu1g10740 Afu1g11080 Afu5g06420 Afu2g12480 Afu4g11890 Afu4g10050 Afu3g06280 Afu7g04300 Afu7g04210 Afu6g13670 Afu7g01510 Afu3g12250 Afu7g04290 Afu3g12080 Afu5g05980 Afu4g10490 Afu2g03290 Afu5g08040 Afu3g09910 Afu2g04680 Afu3g05900 Afu1g03060
"cell growth mode switching. budding to filamentous"	0.5822454308094	1	0.0852884689790502	0.372381293189402	0.89734713552455	9	Afu7g03740 Afu2g05740 Afu5g10820 Afu5g07780
"cell morphogenesis"	0.725677830940989	1	0.0499913914024592	-0.343777273120267	-0.768727384224779	11	Afu2g07690 Afu3g11220 Afu2g12200 Afu2g05020 Afu2g08470
"cell morphogenesis involved in conjugation with cellular fusion"	0.258706467661692	0.854585929212795	0.134273452883202	0.538956028490185	1.1881033084549	7	Afu3g09900 Afu5g11230 Afu2g05740 Afu5g12210 Afu3g05630
