pathway	pval	padj	log2err	ES	NES	size	leadingEdge
"DNA binding"	0.99740932642487	1	0.0577308549299813	0.136001400172715	0.400231819711304	30	Afu3g10120 Afu5g07510 Afu3g12730 Afu1g14680 Afu2g01260 Afu6g12330 Afu7g03860 Afu2g12330 Afu4g10160 Afu2g16820 Afu3g10920 Afu4g12470 Afu7g05510 Afu2g05830 Afu2g13090 Afu4g06530 Afu5g04220 Afu2g14080 Afu2g08620 Afu6g05300 Afu7g01920 Afu5g04190 Afu3g11610 Afu8g05570 Afu4g04390 Afu1g03840 Afu2g05540 Afu2g14680 Afu2g14720
"DNA damage checkpoint signaling"	0.920770877944326	1	0.0525898950623616	0.252864157119476	0.607211533394763	12	Afu1g04950 Afu6g13160 Afu2g09710 Afu2g03290 Afu5g12110 Afu7g03750 Afu5g06750 Afu4g04760 Afu1g07000 Afu4g12680 Afu2g14920 Afu5g12660
"DNA damage response"	0.747720364741641	1	0.0799858801499946	0.264519004863877	0.828588886979377	40	Afu5g04130 Afu6g10965 Afu5g09540 Afu3g12250 Afu7g01270 Afu1g10470 Afu5g06040 Afu7g05440
"DNA methylation"	0.537753222836096	1	0.0711327399327894	-0.496624830873161	-0.928811242766928	6	Afu4g13320 Afu1g13790 Afu2g03390
"DNA recombination"	0.444444444444444	1	0.0902635484340068	0.504327454777596	1.01751784253148	6	Afu2g03210 Afu3g09850 Afu2g10500 Afu4g06970 Afu5g12050
"DNA repair"	0.994082840236686	1	0.0642140881844605	0.169152885391337	0.529044918536356	39	Afu4g06830 Afu6g14210 Afu3g06780 Afu2g06140 Afu3g08220 Afu4g10540 Afu2g06320 Afu7g01870 Afu2g12030 Afu2g10730 Afu2g09560 Afu2g16700 Afu1g15120 Afu7g01280 Afu3g06180 Afu2g04960 Afu1g14310 Afu4g12210 Afu5g02570 Afu1g07320 Afu1g10410 Afu7g05320 Afu7g02200 Afu6g12910 Afu5g13220 Afu4g04760 Afu2g05530 Afu6g11470 Afu4g06970 Afu2g12220 Afu2g16850 Afu6g11410 Afu2g15220 Afu1g07000 Afu4g10660 Afu2g09010
"DNA replication initiation"	0.738181818181818	1	0.0552495663125249	-0.397853715817369	-0.759696017074852	7	Afu2g17050
"DNA replication origin binding"	0.404301075268817	1	0.0949751525905595	0.455563579286777	1.06122932895763	11	Afu2g09290 Afu5g10890 Afu2g10730 Afu5g02520
"DNA replication preinitiation complex"	0.150743099787686	1	0.165656695205483	0.573349640178838	1.33363273543054	10	Afu4g11620 Afu5g10890 Afu5g02520 Afu6g08210 Afu2g09060
"DNA strand elongation involved in DNA replication"	0.531049250535332	1	0.0795564677235957	0.393332937946588	0.944524123568715	12	Afu5g10890 Afu6g10560 Afu4g07970 Afu5g01870 Afu6g05040 Afu2g09060 Afu3g08300 Afu2g16600
"DNA translocase activity"	0.773480662983426	1	0.0536769600638127	-0.384072786751176	-0.718311087563051	6	Afu3g05560 Afu4g13460 Afu3g02330 Afu7g05510 Afu5g12190 Afu3g11380
"DNA-binding transcription activator activity. RNA polymerase II-specific"	0.97644539614561	1	0.0498907356726307	0.210515548281506	0.505518339695155	12	Afu2g03460 Afu5g06120 Afu3g13920 Afu2g01260 Afu2g12330 Afu7g05620
"DNA-binding transcription factor activity"	0.61340206185567	1	0.0817515582532145	0.315645683041619	0.89810646441978	26	Afu4g14540 Afu3g12890 Afu3g10120 Afu5g07510 Afu5g10310 Afu1g16590 Afu1g04830 Afu5g11070 Afu1g11620
"DNA-binding transcription factor activity. RNA polymerase II-specific"	0.500920810313076	1	0.0747385227439092	-0.510263503894807	-0.954318933988597	6	Afu5g13310
"DNA-directed 5'-3' RNA polymerase activity"	0.955414012738854	1	0.0504983044100709	0.22941253540936	0.533622149033895	10	Afu5g09430 Afu2g08840 Afu4g11970 Afu2g08540
"DNA-directed DNA polymerase activity"	0.133333333333333	1	0.178219874951973	0.618764717753804	1.39552080900416	9	Afu5g12640 Afu2g08840 Afu6g10560 Afu3g06780 Afu4g07970 Afu2g10730 Afu3g09560
"DNA-templated DNA replication"	0.199115044247788	1	0.14551614609036	0.619830342335936	1.30360699612754	7	Afu4g11620 Afu5g03450 Afu3g09560 Afu3g11380 Afu6g08210
"DNA-templated transcription termination"	0.875816993464052	1	0.0557104226766671	0.312861271403111	0.631220693765591	6	Afu6g14210 Afu6g02060 Afu5g05920
"G protein-coupled receptor signaling pathway"	0.976058931860037	1	0.0430173196927508	-0.247282697452638	-0.46247979411727	6	Afu1g13140 Afu6g08520 Afu1g12930
"G1/S transition of mitotic cell cycle"	0.794432548179872	1	0.059476028695732	0.305389279740544	0.733341945121788	12	Afu6g07980 Afu5g06060 Afu2g14110 Afu5g05790 Afu4g12160 Afu5g09360 Afu7g05620
"G2/M transition of mitotic cell cycle"	0.421505376344086	1	0.0925528864684773	0.451005151528261	1.05061053182103	11	Afu6g07980 Afu8g05680 Afu6g02670 Afu5g09200 Afu2g07690 Afu5g03610 Afu5g06060 Afu4g12160
"GPI anchor biosynthetic process"	0.946666666666667	1	0.0530212512043078	0.22582625601146	0.567193947025648	15	Afu4g11280 Afu1g16950 Afu6g09020 Afu4g09130 Afu3g09860 Afu2g01070 Afu6g05260 Afu5g01810 Afu7g01300 Afu4g03970 Afu3g09740 Afu1g14870 Afu6g04290 Afu2g05040 Afu5g06050
"GTP binding"	0.638447971781305	1	0.060640400949416	-0.358866066744849	-0.810136151801581	19	Afu4g07580 Afu6g06900 Afu5g03080 Afu4g04810 Afu2g15570 Afu5g11230 Afu1g12930 Afu1g06390 Afu2g04820 Afu4g08040 Afu3g10740 Afu2g05740 Afu6g13300 Afu6g10330
"GTPase activator activity"	0.997695852534562	1	0.0522693317499306	0.170555425522793	0.439682770693405	17	Afu1g09760 Afu5g07130 Afu2g05390 Afu6g04000 Afu6g12340
"GTPase activity"	0.807153965785381	1	0.0439759278026345	-0.282546324854039	-0.701405075166122	36	Afu5g08950 Afu1g06520 Afu1g13140 Afu6g06900 Afu5g03080 Afu5g03880 Afu5g13520 Afu4g04810 Afu2g13530 Afu3g10340 Afu2g15570 Afu5g11230 Afu1g12930 Afu3g10740 Afu4g11820 Afu2g05740 Afu1g12170 Afu1g16970 Afu6g13300 Afu1g11730 Afu6g10330 Afu8g02840
"Golgi apparatus"	0.946980854197349	1	0.0340463727579649	-0.221872299278879	-0.566571335831976	55	Afu3g09970 Afu8g04940 Afu3g07080 Afu6g02120 Afu5g11900 Afu1g12310 Afu5g09660 Afu6g06900 Afu2g01570 Afu6g00550 Afu3g06280 Afu5g10760 Afu3g07590 Afu1g09500 Afu6g03950 Afu5g05740 Afu6g06620 Afu4g03040 Afu2g15240 Afu4g07110 Afu1g09090 Afu7g05735 Afu1g10497 Afu1g12150 Afu7g01840 Afu2g10930 Afu6g12400 Afu5g04360 Afu5g03580 Afu1g16970
"Golgi membrane"	0.784132841328413	1	0.0531298054705469	-0.320130293717832	-0.694658836942752	13	Afu1g13210 Afu5g10760 Afu2g12050 Afu6g03950 Afu4g03040 Afu2g15570 Afu1g12150 Afu2g05860 Afu1g13720 Afu3g11750
"Golgi to plasma membrane protein transport"	0.997787610619469	1	0.0503964322442957	0.19754293466225	0.415465868758174	7	Afu5g07130 Afu5g03690
"Golgi to plasma membrane transport"	0.915074309978769	1	0.0524827622635459	0.259766823481285	0.604227359880072	10	Afu2g11960 Afu3g11040 Afu6g11370 Afu1g12790 Afu5g08040 Afu1g11730 Afu5g01820 Afu6g02920 Afu8g02790 Afu4g04810
"Golgi to vacuole transport"	0.992523364485981	1	0.0429311093452583	-0.191796235679214	-0.408467580754716	12	Afu4g10710 Afu2g01570 Afu4g07110 Afu3g13770 Afu2g15820 Afu1g06680 Afu3g12800 Afu8g02780 Afu2g02610 Afu5g11360 Afu5g02510 Afu6g13020
"IgE binding"	0.720887245841035	1	0.0571258510018113	-0.402173408640707	-0.78702301819835	8	Afu4g09580 Afu5g02330
"Ino80 complex"	0.989247311827957	1	0.0494904866135495	0.193578075467839	0.436583122358687	9	Afu4g03030 Afu4g03020
"NuA4 histone acetyltransferase complex"	0.878181818181818	1	0.0472587336673259	-0.321990921546109	-0.614837089381687	7	Afu4g09820 Afu2g06110 Afu4g10660
P-body	0.997695852534562	1	0.0522693317499306	0.168252993552349	0.433747224140168	17	Afu2g12200 Afu3g05430 Afu2g11800 Afu5g03120 Afu6g06325 Afu5g12250 Afu2g15210 Afu1g11420 Afu3g10220 Afu5g10770 Afu8g05300 Afu4g12750 Afu5g13360 Afu1g12390 Afu5g12420 Afu2g05580 Afu1g12000
"Prp19 complex"	0.567669172932331	1	0.0694481442003175	-0.397119507946917	-0.860644578063807	14	Afu5g11910 Afu4g09800 Afu5g12910 Afu5g03050 Afu2g05540 Afu1g10710 Afu5g13510 Afu6g07300
"RNA binding"	0.817484662576687	1	0.0427591434738678	-0.269689998036376	-0.6727967766063	38	Afu6g02270 Afu1g03820 Afu3g11110 Afu4g13330 Afu2g05670 Afu6g03830 Afu4g07435 Afu2g09200 Afu6g02440 Afu7g05310 Afu1g04660 Afu5g05630 Afu1g14290 Afu2g05950 Afu1g05110 Afu3g12280 Afu7g01920 Afu3g05600 Afu5g12570 Afu1g11130
"RNA catabolic process"	0.47329650092081	1	0.0776798560117236	-0.527241006197051	-0.986071061615202	6	Afu2g08750 Afu4g07160
"RNA helicase activity"	0.465454545454545	1	0.0778840111977068	-0.520249165329281	-0.99340838874708	7	Afu4g13330 Afu5g11620 Afu2g08480 Afu6g04330
"RNA polymerase I activity"	0.720073664825046	1	0.0570059526582387	-0.414979509675	-0.776114302271946	6	Afu6g04610 Afu2g13720
"RNA polymerase I complex"	0.720073664825046	1	0.0570059526582387	-0.414979509675	-0.776114302271946	6	Afu6g04610 Afu2g13720
"RNA polymerase II cis-regulatory region sequence-specific DNA binding"	0.979667282809612	1	0.0430173196927508	-0.229038854805726	-0.448211758711615	8	Afu3g00690 Afu3g03315 Afu6g12522 Afu3g06740 Afu3g11960 Afu7g05620 Afu2g12330 Afu3g13920
"RNA polymerase II complex binding"	0.475663716814159	1	0.0873098257637931	0.46828610593397	0.984884091966555	7	Afu6g07980 Afu8g05490
"RNA polymerase II preinitiation complex assembly"	0.635574837310195	1	0.0709609456938284	0.388856058664353	0.849443693607879	8	Afu3g10620 Afu3g10120 Afu6g04810 Afu1g14740
"RNA polymerase II. core complex"	0.986817325800377	1	0.0435378240914002	-0.206995295561465	-0.424895640023847	10	Afu3g08040 Afu1g14110 Afu7g01920 Afu8g05300 Afu2g13090 Afu5g11120 Afu7g03860 Afu1g14680 Afu2g08540 Afu4g11970
"RNA polymerase III activity"	0.942477876106195	1	0.0530212512043078	0.275412775830321	0.579239183487287	7	Afu7g01850 Afu4g11970
"RNA polymerase III complex"	0.942477876106195	1	0.0530212512043078	0.275412775830321	0.579239183487287	7	Afu7g01850 Afu4g11970
"RNA-dependent RNA polymerase activity"	0.419354838709677	1	0.0928481214159878	0.460974588671504	1.03965144174425	9	Afu5g09430 Afu4g11970 Afu2g08540 Afu7g03860
"RSC-type complex"	0.710176991150443	1	0.066436413766281	0.378693385134444	0.796455598459434	7	Afu1g06410 Afu4g06120 Afu7g05510 Afu6g07810 Afu3g02330 Afu5g06330 Afu3g05560
"Rpd3S complex"	0.47276688453159	1	0.086794975677172	0.498391099370334	1.00554080759262	6	Afu1g09060 Afu5g08840
"SAGA complex"	0.998211091234347	1	0.0406579344155557	-0.164961113385182	-0.366473611812914	16	Afu1g14600 Afu5g11460 Afu5g09080 Afu2g05770 Afu3g11000 Afu2g06060 Afu6g12710 Afu1g14030 Afu5g02570 Afu5g03680 Afu1g04590 Afu2g10640 Afu1g16580 Afu4g12650 Afu3g06090 Afu1g13290
"SCF ubiquitin ligase complex"	0.996275605214153	1	0.0425877779273254	-0.195049606218676	-0.409223424847876	11	Afu6g13030 Afu4g11440 Afu1g12960 Afu2g09240 Afu2g08150 Afu2g03170 Afu5g05790 Afu2g14110 Afu5g06060 Afu5g09200 Afu3g14150
"SCF-dependent proteasomal ubiquitin-dependent protein catabolic process"	0.3470715835141	1	0.104732821580651	0.509065151117586	1.11203663313788	8	Afu7g02000 Afu5g09200 Afu5g06060 Afu2g14110 Afu5g05790 Afu3g06030
"SLIK (SAGA-like) complex"	0.613935969868173	1	0.0656813601934011	-0.413058999183468	-0.84787901748982	10	Afu1g14600 Afu5g11460 Afu3g11000 Afu2g06060 Afu6g12710 Afu1g14030 Afu6g08350
"SNAP receptor activity"	0.427255985267035	1	0.083129129135339	-0.543031115549911	-1.01560247079921	6	Afu4g10710 Afu4g07110 Afu1g10497 Afu6g02920
"SWI/SNF complex"	0.498910675381264	1	0.0838361057159929	0.487016969944797	0.98259266244583	6	Afu3g11380 Afu2g16840 Afu5g12190 Afu7g05510 Afu3g02330 Afu5g06330
"Swr1 complex"	0.598870056497175	1	0.0668966276500666	-0.41944968038002	-0.860997057539146	10	Afu4g10730 Afu4g04420 Afu4g09820 Afu7g02370 Afu2g06110 Afu5g01950
"TOR signaling"	0.138632162661738	1	0.160801401070022	-0.714887760681452	-1.39898141198893	8	Afu4g04020
"TRAPPII protein complex"	0.712389380530973	1	0.0662842187012672	0.378386668029854	0.795810521030877	7	Afu5g12880 Afu6g04840 Afu5g05970 Afu2g08720 Afu6g05220 Afu2g15080 Afu7g02270
"U1 snRNP"	0.176908752327747	1	0.141225119642531	-0.652916926735811	-1.36985101421033	11	Afu4g10240 Afu7g05980 Afu5g13480 Afu2g05110 Afu8g04960 Afu5g12910 Afu5g11930 Afu6g09010 Afu2g15500
"U2 snRNP"	0.470070422535211	1	0.0756946307932749	-0.429111170485038	-0.956990077031313	17	Afu4g10240 Afu6g05180 Afu7g05980 Afu4g11880 Afu2g05110 Afu8g04960 Afu3g06440 Afu5g12910 Afu2g15500 Afu5g05610 Afu2g13780
"U2-type prespliceosome"	0.22	1	0.123257226381337	-0.653626140537275	-1.24808982769465	7	Afu4g10240 Afu7g05980 Afu8g04960 Afu7g05310 Afu5g12910 Afu6g09010
"U2-type spliceosomal complex"	0.693726937269373	1	0.0588438169595807	-0.35597766646903	-0.772444959504302	13	Afu1g03820 Afu5g11620 Afu4g04350 Afu1g09380 Afu4g11830 Afu5g10830 Afu5g05610 Afu4g03160
"U4/U6 x U5 tri-snRNP complex"	0.865008880994671	1	0.0468819856878333	-0.272405839278693	-0.609824430438153	18	Afu4g10240 Afu7g05980 Afu1g13890 Afu1g14060 Afu8g04590 Afu8g04960 Afu5g12910 Afu2g15500 Afu1g14290 Afu2g05950 Afu5g09060
"U5 snRNP"	0.711252653927813	1	0.0643583367917361	0.343899478964413	0.799923067364954	10	Afu3g12290 Afu2g10430 Afu8g04740 Afu8g03990 Afu7g02280 Afu2g15500 Afu5g12910 Afu8g04960 Afu7g05980 Afu4g10240
"UV-damage excision repair"	0.78373382624769	1	0.0532386494755899	-0.364314928425358	-0.712936828700663	8	Afu5g01800 Afu2g12220 Afu2g12250 Afu6g02420 Afu3g08300 Afu6g05040 Afu2g10820 Afu5g01870
"acetate catabolic process"	0.98	1	0.0422468188360053	-0.23201712112745	-0.443033395959557	7	Afu1g13510 Afu6g03540 Afu4g11080 Afu6g14100
"actin cortical patch"	1	1	0.0613026075396207	0.153901363682969	0.465795006114121	35	Afu2g16920 Afu1g05930 Afu1g12760 Afu5g11560 Afu1g02670 Afu1g13330 Afu5g05550 Afu7g03870 Afu1g16720 Afu6g10060 Afu5g01860 Afu6g12370 Afu6g02370 Afu5g11200
"actin cortical patch assembly"	0.693032015065913	1	0.0598603117764473	-0.376250276894085	-0.772322393977265	10	Afu6g12570 Afu8g05660 Afu1g11690
"actin cortical patch localization"	0.741935483870968	1	0.0662842187012672	0.300984224314641	0.775921242470129	17	Afu6g07880 Afu5g11560 Afu3g10000 Afu6g12340 Afu2g12480 Afu5g01860 Afu6g12370 Afu6g04940
"actin cortical patch organization"	0.106194690265487	1	0.204294756516886	0.673028916384008	1.41549250507459	7	Afu2g16920 Afu5g11560 Afu6g10060 Afu1g03060 Afu4g03050
"actin cytoskeleton organization"	0.746808510638298	1	0.0621124188949471	0.311074706888449	0.777882176886919	14	Afu2g01590 Afu2g14960 Afu6g10060 Afu8g04520 Afu2g07420 Afu3g06690 Afu6g06640 Afu6g11470 Afu2g14270 Afu2g15050 Afu3g06140 Afu8g05660 Afu6g06900 Afu3g10720
"actin filament binding"	0.453763440860215	1	0.0883594442500905	0.445995756737038	1.00586917999053	9	Afu2g16920 Afu2g03640 Afu5g05550 Afu6g10060
"actin filament bundle assembly"	0.995575221238938	1	0.0504983044100709	0.217973622329005	0.458435025895117	7	Afu2g03640 Afu6g04940 Afu5g08300 Afu3g12080 Afu2g07420 Afu7g04210
"actin filament organization"	0.321276595744681	1	0.108394255853397	0.453656613814686	1.13442651073481	14	Afu1g15950 Afu2g16920 Afu1g12760 Afu5g11560
"actomyosin contractile ring"	0.727959697732998	1	0.0716527366829457	0.291494442770885	0.814832748051013	24	Afu5g02560 Afu5g08700 Afu3g12250 Afu2g03640 Afu3g10250 Afu7g05950 Afu5g03400
"adhesion of symbiont to host"	0.785582255083179	1	0.0531298054705469	-0.361582036302378	-0.707588765002698	8	Afu4g09580 Afu2g03120 Afu2g13260
"aerobic respiration"	0.72291296625222	1	0.0551351763385257	-0.327534003591554	-0.733237722503441	18	Afu5g10820 Afu2g11240 Afu4g04600
"alpha-L-arabinofuranosidase activity"	0.464088397790055	1	0.0787113806986485	-0.529529278996001	-0.990350697610136	6	Afu2g00920 Afu6g14620
"anaphase-promoting complex"	0.541935483870968	1	0.0787113806986485	0.41435729624706	0.93451389952319	9	Afu2g05210 Afu5g02590 Afu3g08280 Afu5g02440 Afu4g10570 Afu2g08620 Afu7g01380 Afu3g06200 Afu3g05950
"anisotropic cell growth"	0.77818853974122	1	0.0535669384770951	-0.368105774978009	-0.720355229398706	8	Afu5g05710 Afu5g12660
"apoptotic process"	0.909594095940959	1	0.0463227785794633	-0.259956509486278	-0.564086217640502	13	Afu2g17960 Afu2g08750
"arginine biosynthetic process"	0.661141804788214	1	0.0610363728309177	-0.439267404172605	-0.821538671071328	6	Afu2g12470 Afu8g02760 Afu5g06780 Afu3g07790
"ascospore formation"	0.459074733096086	1	0.118815039412263	0.274599103577159	0.987598365561768	76	Afu2g02310 Afu1g15950 Afu6g07890 Afu4g03390 Afu5g09090 Afu4g13530 Afu5g08390 Afu3g06170 Afu1g14660 Afu1g15810 Afu2g14990 Afu3g11950 Afu5g02220 Afu6g12950
"ascospore wall assembly"	0.785714285714286	1	0.0538979025357319	-0.319820860985637	-0.693121552708461	14	Afu4g11150 Afu3g03190 Afu5g09130 Afu5g02620 Afu2g02480 Afu8g05630
"ascospore-type prospore membrane formation"	0.439478584729981	1	0.0822054920415869	-0.506235642824817	-1.01351516419986	9	Afu2g13760 Afu4g11560 Afu7g01510
"asexual sporulation"	0.407476635514019	1	0.0865399737444125	-0.48156708771865	-1.0255912614496	12	Afu3g02270 Afu2g09680 Afu6g13350 Afu1g16460
"asexual sporulation resulting in formation of a cellular spore"	0.780952380952381	1	0.0799858801499946	0.248105613682141	0.821749192189147	51	Afu2g01590 Afu4g13530 Afu8g05680 Afu3g11250 Afu5g08700 Afu5g13890 Afu3g08200 Afu2g12200 Afu5g14060
"asperfuranone biosynthetic process"	0.120527306967985	1	0.175204047558551	-0.716908611966944	-1.47158582852842	10	Afu3g02570 Afu3g02720 Afu8g00940 Afu8g00370
"asperthecin biosynthetic process"	0.0599571734475375	1	0.271288554688953	0.628595145869055	1.50946748149564	12	Afu4g14540 Afu7g00150 Afu7g00120 Afu3g12890 Afu4g14560 Afu6g09930 Afu7g00160
"assembly of large subunit precursor of preribosome"	0.403314917127072	1	0.0862865626267245	-0.56023417818545	-1.0477764520273	6	Afu5g01760 Afu2g17060 Afu8g04790 Afu3g13280
"attachment of mitotic spindle microtubules to kinetochore"	0.386117136659436	1	0.0982123351217438	0.486449196979437	1.06263280056405	8	Afu6g08120 Afu5g11350 Afu7g03890 Afu3g10180 Afu1g09550
"austinol biosynthetic process"	0.0837988826815642	1	0.211400189384923	-0.795192499832423	-1.59202471904383	9	Afu3g02570 Afu8g00230 Afu3g14710 Afu8g02380 Afu6g13970
autolysis	0.135940409683426	1	0.163180127180689	-0.704288245348339	-1.41002876179397	9	Afu7g08490 Afu3g11280
"autophagosome assembly"	0.968692449355433	1	0.0433636987883266	-0.255162543447148	-0.477217054713169	6	Afu6g13200 Afu7g05700 Afu4g09050 Afu5g08170 Afu6g12350 Afu5g03610
autophagy	0.976449275362319	1	0.0422468188360053	-0.218701644558032	-0.481047046835006	15	Afu6g07040 Afu6g13200 Afu2g04770
"autophagy of mitochondrion"	0.989384288747346	1	0.0488970772260102	0.189916138269585	0.441752050117045	10	Afu3g12250 Afu6g12350 Afu4g12950 Afu2g14160 Afu5g08170 Afu3g11590
"autophagy of peroxisome"	0.934924078091106	1	0.0524827622635459	0.253476482617587	0.553711315125136	8	Afu6g11190 Afu3g11090 Afu4g13720 Afu3g11590 Afu2g05890
"cAMP-mediated signaling"	0.458064516129032	1	0.0878312634480124	0.444698013152322	1.00294233538343	9	Afu5g04090 Afu2g12200 Afu3g10000
"calcium ion binding"	0.290870488322718	1	0.114750719227023	0.495748399647466	1.15312934372984	10	Afu6g07870 Afu4g13530 Afu7g05950
"calmodulin binding"	0.606194690265487	1	0.0743625384422526	0.412661762377099	0.867896783564608	7	Afu2g09040 Afu2g03640 Afu5g05550 Afu1g12940 Afu3g14230 Afu1g07250
"carbohydrate catabolic process"	0.724511930585683	1	0.0645031249656493	0.354166762548914	0.773666029445545	8	Afu6g02980 Afu3g08680 Afu2g00710 Afu8g02630
"carbohydrate metabolic process"	0.956989247311828	1	0.051011413203915	0.229158812658656	0.533822421369169	11	Afu6g05000 Afu8g07030 Afu5g00530
"carbon catabolite repression of transcription from RNA polymerase II promoter by glucose"	0.754880694143167	1	0.0625237414724762	0.339820563596693	0.74232721407755	8	Afu2g12200 Afu4g12290 Afu4g04100
"carbon utilization"	0.995444191343964	1	0.0518457624865066	0.182856848247648	0.481269372770049	18	Afu5g09100 Afu5g03240 Afu2g16930
"carboxylic ester hydrolase activity"	0.57516339869281	1	0.0762797180809272	0.441544625957541	0.890848854111687	6	Afu8g01050 Afu6g02480 Afu3g14960 Afu3g02800 Afu4g11800
"cell adhesion"	0.188053097345133	1	0.150169802128406	0.623915928036832	1.31219966695888	7	Afu1g17370 Afu6g12380
"cell adhesion involved in single-species biofilm formation"	0.566448801742919	1	0.0770736734944102	0.447268047413483	0.902396279096347	6	Afu6g12380 Afu2g12200 Afu2g10640
"cell cortex"	0.577878103837472	1	0.0778840111977068	0.354592001441578	0.903767108186378	16	Afu2g02310 Afu6g07890 Afu5g14060
"cell cortex of cell tip"	0.385878489326765	1	0.0824344091527096	-0.419898579871027	-1.00500493070478	27	Afu7g04300 Afu6g07470 Afu8g05660 Afu4g11450 Afu3g06280 Afu3g06430 Afu5g08550 Afu3g11860 Afu5g11230 Afu4g04310 Afu6g02920 Afu5g05950 Afu2g05740 Afu5g07930 Afu3g09900 Afu5g05980 Afu6g07910 Afu6g11010
"cell cortex of growing cell tip"	0.716363636363636	1	0.0566484183613995	-0.406534013701599	-0.776270922542621	7	Afu4g11450 Afu6g12400 Afu5g05980 Afu6g11010
"cell division site"	0.93033381712627	1	0.0341946045318573	-0.226968985480825	-0.586829712822884	57	Afu8g02130 Afu4g07260 Afu7g04300 Afu7g01490 Afu7g01510 Afu8g05660 Afu4g11450 Afu3g06280 Afu8g02790 Afu3g06140 Afu3g10340 Afu5g11230 Afu4g04310 Afu5g06420 Afu6g02920 Afu4g10050 Afu3g05900 Afu2g05740 Afu6g12400 Afu5g07930 Afu5g05980 Afu5g06320 Afu8g02840 Afu6g11010 Afu2g04680 Afu1g11080 Afu3g09910
"cell growth mode switching. budding to filamentous"	0.512104283054004	1	0.0741758965588009	-0.469911773552522	-0.940792524354791	9	Afu5g10820 Afu8g05660 Afu5g07780 Afu7g03740 Afu6g10410
"cell morphogenesis"	0.537634408602151	1	0.0791316651768349	0.408672970140445	0.951998275508007	11	Afu2g12200 Afu3g11220 Afu2g07690 Afu2g08470 Afu2g05020 Afu2g17170 Afu5g05550
"cell morphogenesis involved in conjugation with cellular fusion"	0.376363636363636	1	0.0894366833718621	-0.571034567632738	-1.09038239281342	7	Afu4g11450 Afu3g05630 Afu5g11230 Afu5g12210 Afu2g05740 Afu3g09900
"cell redox homeostasis"	0.206382978723404	1	0.139599673451922	0.504932278823934	1.26264788340019	14	Afu2g04320 Afu4g06910 Afu5g11320 Afu8g07130 Afu5g07970 Afu3g07360 Afu2g01040 Afu6g02060
"cell septum"	0.587976539589443	1	0.055826471778749	-0.334962791755781	-0.853384862042902	48	Afu5g08950 Afu3g07015 Afu4g13320 Afu1g08850 Afu3g14420 Afu2g03480 Afu4g10710 Afu7g05370 Afu3g07050 Afu3g10960 Afu5g03080 Afu2g03120 Afu8g05660 Afu4g14000 Afu1g06090 Afu4g13670 Afu3g07530 Afu1g14810 Afu5g11970 Afu5g11230 Afu5g08750 Afu8g05630 Afu5g02900 Afu4g03230 Afu2g13440
