pathway	pval	padj	log2err	ES	NES	size	leadingEdge
"DNA replication initiation"	0.397849462365591	1	0.0959206777921745	-0.545851113151644	-1.08301984788468	7	Afu2g09060 Afu5g02520 Afu2g17050
"DNA replication origin binding"	0.944196428571429	1	0.053347785067549	-0.252904544674838	-0.557585013628591	11	Afu2g09060 Afu5g02520
"DNA replication preinitiation complex"	0.956709956709957	1	0.0513223330421143	-0.247088941972325	-0.533961879106602	10	Afu2g09060 Afu5g02520
"DNA strand elongation involved in DNA replication"	1	1	0.0409055783172035	0.157174933659931	0.331685379453529	12	Afu2g12220 Afu6g10560 Afu4g07970 Afu3g14010
"DNA translocase activity"	0.966728280961183	1	0.0436251240000606	0.266625866993064	0.491348740750568	6	Afu3g11380 Afu4g13460 Afu5g12190
"DNA-binding transcription activator activity. RNA polymerase II-specific"	0.888143176733781	1	0.0562940749700968	-0.291114397358765	-0.655381476547887	12	Afu3g00690
"DNA-binding transcription factor activity"	0.964556962025316	1	0.0582216241124161	-0.212473130999994	-0.59198147885085	26	Afu6g04570 Afu1g13190 Afu2g13380 Afu8g07180 Afu6g05300
"DNA-binding transcription factor activity. RNA polymerase II-specific"	0.536312849162011	1	0.0718276293603809	0.513012763663712	0.971814129313908	7	Afu5g00135 Afu3g11960
"DNA-directed 5'-3' RNA polymerase activity"	0.177489177489178	1	0.153158808683073	-0.612284186001338	-1.32315275582486	10	Afu6g04610 Afu3g08040 Afu2g05480 Afu5g09430 Afu1g14110
"DNA-directed DNA polymerase activity"	0.843173431734317	1	0.0497903187820785	0.343842465054586	0.68033295521068	9	Afu5g12640 Afu6g10560 Afu2g08840 Afu4g07970 Afu5g13020 Afu2g10730 Afu2g16600 Afu3g06780 Afu3g09560
"DNA-templated DNA replication"	0.867783985102421	1	0.0488970772260102	0.339691931041518	0.643487728926117	7	Afu3g11380 Afu4g11620 Afu4g12430 Afu6g08210 Afu4g12210 Afu3g09560 Afu5g03450
"DNA-templated transcription termination"	0.546637744034707	1	0.0787113806986485	-0.494827177023139	-0.931006352972599	6	Afu2g05480 Afu6g02060 Afu2g11000 Afu5g05680 Afu6g14210
"G protein-coupled receptor signaling pathway"	0.822550831792976	1	0.051011413203915	0.369293242739931	0.680548259755604	6	Afu2g12200 Afu6g08520 Afu1g12930
"G1/S transition of mitotic cell cycle"	0.522522522522523	1	0.0714786287425507	0.453568804924578	0.957163700766651	12	Afu6g13030 Afu6g07980 Afu5g06060 Afu5g05790 Afu7g05620 Afu5g12180 Afu6g10830
"G2/M transition of mitotic cell cycle"	0.216606498194946	1	0.12384217120105	0.606287325706916	1.25574937949945	11	Afu6g13030 Afu2g07690 Afu6g07980 Afu5g06060 Afu6g02670 Afu5g03610 Afu5g09200
"GPI anchor biosynthetic process"	0.305288461538462	1	0.119887845115423	-0.477186996997763	-1.13217676438098	15	Afu6g05260 Afu4g11280 Afu2g01070 Afu6g09020 Afu1g14870 Afu4g03970 Afu7g01300 Afu1g16950
"GTP binding"	0.891139240506329	1	0.0619762736001998	-0.27505024188511	-0.700703401834404	19	Afu1g06390 Afu6g10330 Afu2g05740 Afu6g13300 Afu5g11230 Afu5g03080 Afu4g04810 Afu2g04820 Afu6g06900
"GTPase activator activity"	0.987804878048781	1	0.0553642837725362	-0.193709792709078	-0.47943681600275	17	Afu3g09900 Afu1g12680 Afu2g11180 Afu5g07130 Afu2g09830 Afu2g15050 Afu7g04300 Afu6g06400 Afu3g06280 Afu5g07440 Afu6g04000 Afu5g12180 Afu6g12340 Afu2g05390 Afu3g07680 Afu1g09760 Afu1g04580
"GTPase activity"	1	1	0.059989249649033	-0.16901984857786	-0.502288699735814	36	Afu3g10340 Afu5g08950 Afu8g02840 Afu6g10330 Afu1g06520 Afu2g05740 Afu6g13300 Afu5g11230 Afu5g03080 Afu4g04810 Afu1g12170 Afu6g06900 Afu3g14350 Afu1g11730 Afu2g10980 Afu5g13520 Afu1g16970 Afu1g13140 Afu2g15570 Afu3g10740 Afu3g12400 Afu5g03880 Afu5g12130 Afu5g13392 Afu5g09650 Afu6g07870 Afu5g04320 Afu2g13530 Afu1g12930 Afu5g05480 Afu1g04940 Afu5g11010 Afu1g12180 Afu4g11820 Afu3g06690 Afu5g14060
"Golgi apparatus"	0.964601769911504	1	0.0655321029282414	-0.208859302309973	-0.676519563297769	55	Afu4g03040 Afu8g04940 Afu2g10930 Afu2g15240 Afu1g12150 Afu5g09660 Afu2g01570 Afu6g04450 Afu5g05740 Afu6g06620 Afu4g12620 Afu8g02780 Afu6g04150
"Golgi membrane"	0.730858468677494	1	0.0673623868166279	-0.347730210608088	-0.798396167406751	13	Afu4g03040 Afu1g12150 Afu1g12090 Afu5g10760 Afu1g13720 Afu1g14240
"Golgi to plasma membrane protein transport"	0.910614525139665	1	0.0466948041282054	0.313679485871672	0.594211641575919	7	Afu3g09790 Afu3g06280 Afu3g12800 Afu5g03690 Afu2g10980 Afu5g11900 Afu5g07130
"Golgi to plasma membrane transport"	0.881481481481482	1	0.047925896705813	0.318163265306123	0.64680237479397	10	Afu5g01820 Afu2g11960 Afu3g11040 Afu8g02790 Afu6g02920 Afu1g12790 Afu6g11370 Afu1g11730 Afu5g08040 Afu4g04810
"Golgi to vacuole transport"	0.965765765765766	1	0.0425023180036553	0.245130048588306	0.517296564332522	12	Afu2g02610 Afu5g02510 Afu4g10710 Afu4g07110 Afu3g13770 Afu2g15820
"IgE binding"	0.613805970149254	1	0.0652353056017703	0.460732461981528	0.895983473824596	8	Afu4g09580 Afu2g03830
"Ino80 complex"	0.415217391304348	1	0.0940503465727813	-0.498721946458456	-1.04941696938773	9	Afu2g06110 Afu4g10730 Afu4g03030
"NuA4 histone acetyltransferase complex"	0.98494623655914	1	0.0496901392724606	-0.220238702438029	-0.436974259584388	7	Afu2g06110 Afu5g02570 Afu6g04530 Afu4g07380 Afu4g10660 Afu7g01870 Afu4g09820
P-body	0.921951219512195	1	0.0585937568945671	-0.254063115134499	-0.628812871462619	17	Afu1g12000 Afu8g05300 Afu1g12390 Afu2g05580 Afu3g05430 Afu6g06325 Afu2g11800 Afu5g13360 Afu5g12250
"Prp19 complex"	0.962441314553991	1	0.0547939500773363	-0.227643936300531	-0.531640966297202	14	Afu5g13510 Afu8g03990 Afu2g08870 Afu5g12910 Afu2g05540 Afu4g03640 Afu6g07300 Afu5g08690 Afu5g11910 Afu4g09800 Afu2g03030 Afu5g06760 Afu1g10710 Afu5g03050
"RNA binding"	0.0164404979584316	0.356758805697966	0.352487857583619	-0.503596867087498	-1.53193833300193	38	Afu4g13330 Afu3g11110 Afu5g04240 Afu6g05280 Afu2g05950 Afu1g04660 Afu1g05990 Afu6g06335 Afu5g05630 Afu1g11130 Afu3g05600 Afu2g08870 Afu1g05110 Afu1g14310 Afu3g12280 Afu2g05670 Afu7g04280 Afu2g09200 Afu6g02440 Afu6g03830
"RNA catabolic process"	0.566160520607375	1	0.0768736734126542	-0.482289279196446	-0.907416576437294	6	Afu3g11220 Afu4g07160
"RNA helicase activity"	0.129032258064516	1	0.181383128498408	-0.703665398250723	-1.39613820364876	7	Afu4g13330 Afu5g11620 Afu2g08480 Afu2g13980 Afu6g04330 Afu3g10890
"RNA polymerase I activity"	0.0199585644445587	0.382147807453168	0.352487857583619	-0.807026705498987	-1.51840283785175	6	Afu6g04610 Afu5g11120 Afu2g05480 Afu2g13720 Afu1g14110
"RNA polymerase I complex"	0.0199585644445587	0.382147807453168	0.352487857583619	-0.807026705498987	-1.51840283785175	6	Afu6g04610 Afu5g11120 Afu2g05480 Afu2g13720 Afu1g14110
"RNA polymerase II cis-regulatory region sequence-specific DNA binding"	0.817596566523605	1	0.0582216241124161	-0.329743432248468	-0.675632815007079	8	Afu3g00690
"RNA polymerase II complex binding"	0.854748603351955	1	0.0495901956956338	0.346220544731205	0.655855060653225	7	Afu6g07980 Afu8g05490 Afu6g13130 Afu2g11190 Afu2g08550 Afu5g06690 Afu2g11000
"RNA polymerase II preinitiation complex assembly"	0.652985074626866	1	0.062249042949858	0.442551712212881	0.860627485960427	8	Afu3g10620 Afu2g15680 Afu1g14740 Afu3g10120
"RNA polymerase II. core complex"	0.322510822510823	1	0.109250039480711	-0.534509956347754	-1.15508180339613	10	Afu5g11120 Afu3g08040 Afu1g14110 Afu8g05300
"RNA polymerase III activity"	0.0580645161290323	0.84	0.276500599254472	-0.759286700679562	-1.50649608887468	7	Afu6g04610 Afu5g11120 Afu2g13720 Afu1g14110
"RNA polymerase III complex"	0.0580645161290323	0.84	0.276500599254472	-0.759286700679562	-1.50649608887468	7	Afu6g04610 Afu5g11120 Afu2g13720 Afu1g14110
"RNA-dependent RNA polymerase activity"	0.219565217391304	1	0.136490437780413	-0.606869804065972	-1.27698304660208	9	Afu5g11120 Afu5g09430 Afu1g14110 Afu8g05300 Afu3g06790
"RSC-type complex"	0.686021505376344	1	0.0667426134241917	-0.409379088604048	-0.812246540466342	7	Afu3g05560 Afu6g07810 Afu4g06120 Afu3g02330 Afu7g05510
"Rpd3S complex"	0.548983364140481	1	0.0702812841717392	0.524374024662045	0.966337286046989	6	Afu1g09060 Afu5g08840 Afu4g10660 Afu2g03390 Afu4g11660 Afu8g05570
"SAGA complex"	0.771289537712895	1	0.0670512579829467	-0.323872146441511	-0.782628261371692	16	Afu5g09080 Afu4g12650 Afu1g13290 Afu2g06060 Afu1g14030 Afu5g02570
"SCF ubiquitin ligase complex"	0.0830324909747293	0.965252707581227	0.208955027549354	0.695343193853304	1.44020293216974	11	Afu6g13030 Afu3g14150 Afu2g09240 Afu2g03170 Afu1g12960 Afu5g06060 Afu2g08150 Afu5g05790 Afu5g09200
"SCF-dependent proteasomal ubiquitin-dependent protein catabolic process"	0.567164179104478	1	0.069119845655101	0.475985549875652	0.925646056354927	8	Afu2g09240 Afu5g06060 Afu5g05790 Afu5g09200
"SLIK (SAGA-like) complex"	0.30952380952381	1	0.111918316325105	-0.538254164604719	-1.1631730779821	10	Afu4g12650 Afu2g06060 Afu1g14030 Afu5g02570
"SNAP receptor activity"	0.955637707948244	1	0.0441523058441465	0.280184379296712	0.516334905903936	6	Afu4g10710 Afu4g07110 Afu1g10497 Afu6g02920 Afu4g09520
"SWI/SNF complex"	0.824399260628466	1	0.0509082865515105	0.365055079559364	0.672738004264072	6	Afu3g11380 Afu5g06330 Afu5g12190 Afu2g16840
"Swr1 complex"	0.971861471861472	1	0.0506004243853618	-0.222230913590822	-0.480243410608893	10	Afu2g06110 Afu4g10730
"TOR signaling"	0.133047210300429	1	0.178219874951973	-0.688715580733134	-1.41115425219246	8	Afu4g04020 Afu4g09730 Afu3g10920 Afu6g12170 Afu6g11470
"TRAPPII protein complex"	0.929032258064516	1	0.0523759084097997	-0.277976129756197	-0.551530735232727	7	Afu2g15080 Afu5g12880 Afu6g04840 Afu5g05970 Afu7g02270 Afu2g08720 Afu6g05220
"U1 snRNP"	0.207589285714286	1	0.142901149386948	-0.576088711793588	-1.27011727934624	11	Afu5g12910 Afu2g05110 Afu5g11930 Afu8g04960 Afu2g15500 Afu2g09800 Afu6g09010 Afu4g10240 Afu5g13480
"U2 snRNP"	0.905405405405405	1	0.0425023180036553	0.264883079750843	0.612645720106972	17	Afu5g04420 Afu4g11880 Afu3g06440 Afu5g05610 Afu5g08520 Afu2g13780 Afu1g10920 Afu7g05980 Afu5g02420 Afu4g10240 Afu5g11000 Afu6g05180 Afu2g15500 Afu6g13410 Afu8g04960 Afu2g05110 Afu5g12910
"U2-type prespliceosome"	0.890322580645161	1	0.0543434390269162	-0.310111899625329	-0.615291119258279	7	Afu5g12910 Afu8g04960 Afu6g09010 Afu4g10240
"U2-type spliceosomal complex"	0.960556844547564	1	0.0543434390269162	-0.238184220676248	-0.546876179070353	13	Afu5g07720 Afu5g11620
"U4/U6 x U5 tri-snRNP complex"	0.945945945945946	1	0.0577308549299813	-0.242465207351152	-0.614029258002983	18	Afu2g05950 Afu8g04590 Afu5g12910 Afu8g04960 Afu7g04280 Afu2g15500 Afu4g10240 Afu6g06325 Afu1g14290
"U5 snRNP"	0.538961038961039	1	0.0793434960134973	-0.437474573607621	-0.945387290585623	10	Afu7g02280 Afu8g03990 Afu5g12910 Afu8g04960 Afu2g15500 Afu4g10240
"UV-damage excision repair"	0.591417910447761	1	0.0670512579829467	0.467549591205854	0.909240701452217	8	Afu2g12220 Afu2g10820 Afu5g01800
"acetate catabolic process"	0.346368715083799	1	0.0956031492204301	0.593024961264039	1.12338342671335	7	Afu4g13510 Afu6g03540 Afu2g12530 Afu2g16930 Afu4g11080
"actin cortical patch"	0.903846153846154	1	0.0401660980049421	0.255747096770252	0.671189083751955	35	Afu3g14230 Afu3g06140 Afu1g05930 Afu8g05660 Afu6g12570 Afu2g16920 Afu2g07420 Afu1g16720 Afu6g10060 Afu8g02850 Afu3g08620 Afu5g11560 Afu7g03870 Afu6g10890
"actin cortical patch assembly"	0.737037037037037	1	0.0561766586307176	0.391240574423987	0.795363136626453	10	Afu8g05660 Afu6g12570 Afu7g03870 Afu1g11690 Afu8g04520 Afu1g13590 Afu3g10700 Afu5g11200 Afu6g02370 Afu6g12370
"actin cortical patch localization"	0.640202702702703	1	0.0584693210386381	0.370095808898348	0.855991305916471	17	Afu3g10000 Afu3g14230 Afu5g08550 Afu8g05660 Afu6g07880
"actin cortical patch organization"	0.819366852886406	1	0.051530912208539	0.366580929704008	0.694424295565695	7	Afu2g16920 Afu2g07420 Afu6g10060 Afu5g11560
"actin cytoskeleton organization"	0.234375	1	0.115734447701689	0.56157408392114	1.24516595509977	14	Afu2g01590 Afu6g06640 Afu3g06140 Afu8g05660 Afu3g06690 Afu2g07420 Afu2g14960
"actin filament binding"	0.978260869565217	1	0.0504983044100709	-0.221634845851677	-0.466366820020741	9	Afu5g05550 Afu1g06390
"actin filament bundle assembly"	0.929032258064516	1	0.0523759084097997	-0.280730388656534	-0.556995443435033	7	Afu1g09640 Afu3g12080 Afu6g04940 Afu2g03640 Afu7g04210 Afu5g08300 Afu2g07420
"actin filament organization"	0.451388888888889	1	0.0770736734944102	0.458579084415815	1.01679739144725	14	Afu4g07000 Afu1g15950 Afu3g06140 Afu6g12570 Afu2g16920 Afu2g07420 Afu6g12340 Afu5g05950 Afu5g11560
"actomyosin contractile ring"	0.932546374367622	1	0.0410713282497468	0.251627898037935	0.61373537602035	24	Afu5g11600 Afu3g14230 Afu5g03400 Afu3g10250 Afu5g02560 Afu3g12250 Afu7g05950 Afu5g08300 Afu3g06280
"adhesion of symbiont to host"	0.371268656716418	1	0.0916795246008379	0.567347269457327	1.10331660844348	8	Afu4g09580 Afu1g11460
"aerobic respiration"	0.813445378151261	1	0.0471642455670861	0.306291279635583	0.717783992597304	18	Afu2g11240 Afu5g10820 Afu3g04150
"alpha-L-arabinofuranosidase activity"	0.365988909426987	1	0.0919686140000427	0.597063138728124	1.1002916733892	6	Afu3g02090 Afu6g14620 Afu1g16920 Afu2g12770
"anaphase-promoting complex"	0.845018450184502	1	0.0496901392724606	0.341518700106532	0.675735111619505	9	Afu3g08280 Afu2g05210 Afu2g08620 Afu3g05950 Afu4g10570
"anisotropic cell growth"	0.703862660944206	1	0.0653834195468773	-0.37842598010436	-0.775381661027486	8	Afu5g05710 Afu5g12660 Afu5g03490 Afu3g12080
"apoptotic process"	0.290023201856148	1	0.120985142145252	-0.503587109497552	-1.15624701539504	13	Afu2g17960 Afu3g11220
"arginine biosynthetic process"	0.459869848156182	1	0.0880945010398517	-0.551391914158446	-1.03743165067757	6	Afu8g02760 Afu2g12470 Afu6g02910 Afu5g06780
"ascospore formation"	0.978783592644979	1	0.0304894126298511	0.212597623786889	0.632676678832048	76	Afu2g02310 Afu5g11790 Afu5g08390 Afu1g15950 Afu5g11520 Afu4g13530 Afu3g11950 Afu3g13990 Afu1g12600 Afu6g12950 Afu6g12910 Afu1g15810 Afu4g09050 Afu6g07890 Afu4g03850 Afu6g02670 Afu1g12940 Afu3g10530 Afu5g03610
"ascospore wall assembly"	0.607638888888889	1	0.062249042949858	0.394523562405436	0.874768481055676	14	Afu3g13830 Afu2g02480 Afu5g01520 Afu5g02510 Afu4g07080 Afu4g06820 Afu4g10570
"ascospore-type prospore membrane formation"	0.348708487084871	1	0.0946646223153342	0.561502154566647	1.11099837570338	9	Afu4g11560 Afu3g13830 Afu5g08670 Afu5g07150 Afu2g13760 Afu4g12830
"asexual sporulation"	0.403603603603604	1	0.0850427463764322	0.501915184638149	1.05918879425386	12	Afu3g02270 Afu5g07320 Afu6g09930
"asexual sporulation resulting in formation of a cellular spore"	0.181259600614439	1	0.125033367555272	0.441728123127173	1.22750556447178	51	Afu2g01590 Afu3g02700 Afu3g10000 Afu3g08200 Afu1g07470 Afu2g12200 Afu3g14150 Afu4g06880 Afu1g16590 Afu5g09210 Afu5g08550 Afu4g13530 Afu5g14060 Afu3g11250 Afu3g08010
"asperfuranone biosynthetic process"	0.540740740740741	1	0.0711327399327894	0.467844141508846	0.951092519968378	10	Afu3g02720 Afu3g02570 Afu8g00940 Afu3g12950
"asperthecin biosynthetic process"	0.533333333333333	1	0.0704500850658419	0.449623384305464	0.948837701800518	12	Afu7g00160 Afu4g00220 Afu7g00150 Afu5g10310 Afu6g09930
"assembly of large subunit precursor of preribosome"	0.0607375271149675	0.859568046779213	0.271288554688953	-0.783190358131798	-1.4735552792273	6	Afu3g13280 Afu5g01760 Afu2g11510 Afu8g04790 Afu2g17060
"attachment of mitotic spindle microtubules to kinetochore"	0.975746268656716	1	0.0436251240000606	0.241685370332585	0.47000399483867	8	Afu7g03890 Afu1g07590 Afu3g10180 Afu6g08120 Afu5g11350 Afu1g09550 Afu3g11860 Afu3g06980
"austinol biosynthetic process"	0.102173913043478	1	0.206587922696891	-0.678494083604825	-1.4276957531553	9	Afu8g00230 Afu8g02380 Afu6g13970
autolysis	0.215217391304348	1	0.138022242496643	-0.610688259573451	-1.28501788853125	9	Afu7g08490 Afu5g03530
"autophagosome assembly"	0.32902033271719	1	0.0982123351217438	0.615271320484726	1.13384643414202	6	Afu5g08170 Afu4g09050 Afu5g03610 Afu6g13200 Afu6g12350
autophagy	0.283276450511945	1	0.102449405629826	0.524846291951266	1.18732951478041	15	Afu5g09210 Afu2g04770 Afu5g08170 Afu3g11400 Afu4g09050 Afu2g10900 Afu5g11660 Afu6g13200 Afu2g06250 Afu6g07040 Afu6g09165
"autophagy of mitochondrion"	0.268518518518519	1	0.11101149245045	0.591782991422256	1.20305103056544	10	Afu3g11590 Afu5g08170 Afu4g09050 Afu2g14160 Afu4g12950 Afu6g13200 Afu2g06250 Afu3g12250 Afu7g03760 Afu6g12350
"autophagy of peroxisome"	0.949626865671642	1	0.0448645113168564	0.274677855806911	0.534164270453412	8	Afu3g11590 Afu5g11660 Afu6g13200 Afu5g08670
"cAMP-mediated signaling"	0.551660516605166	1	0.0699458736501659	0.476594230718009	0.942998013259556	9	Afu3g10000 Afu2g12200 Afu5g04090 Afu4g07080 Afu6g08520 Afu1g12930
"calcium ion binding"	1	1	0.0492917662312669	-0.169024156314015	-0.365263032005488	10	Afu6g04570 Afu7g03680 Afu4g10050 Afu4g12850 Afu2g05860 Afu3g08540
"calmodulin binding"	0.752327746741155	1	0.0554793308704233	0.407541763412408	0.772017524751692	7	Afu3g14230 Afu2g09040 Afu1g12940 Afu1g07250 Afu3g09550
"carbohydrate catabolic process"	0.389925373134328	1	0.088894528862045	0.55690567797666	1.08301091223343	8	Afu7g06410 Afu8g02630 Afu2g13460 Afu6g02980
"carbohydrate metabolic process"	0.15625	1	0.166933848713193	-0.608096385266577	-1.34068540247982	11	Afu8g07030 Afu5g00530 Afu1g16700 Afu6g05000 Afu8g02100 Afu3g12690
"carbon catabolite repression of transcription from RNA polymerase II promoter by glucose"	0.440298507462687	1	0.0822054920415869	0.54120443197174	1.05247679948965	8	Afu2g12200 Afu4g12290 Afu4g04100 Afu6g08520 Afu1g16780 Afu1g12930
"carbon utilization"	0.963025210084034	1	0.0394366509525593	0.223227838449834	0.523127427369215	18	Afu2g13600 Afu4g13510 Afu6g03540 Afu2g12530 Afu4g12790
"carboxylic ester hydrolase activity"	0.55822550831793	1	0.0694481442003175	0.519581697799069	0.957505795704571	6	Afu3g02800 Afu3g14960
"cell adhesion"	0.0174124823841564	0.365662130067284	0.352487857583619	0.841339391375144	1.59377225285314	7	Afu1g17370 Afu6g12380
"cell adhesion involved in single-species biofilm formation"	0.593345656192237	1	0.066436413766281	0.501954081148581	0.925020923395176	6	Afu2g12200 Afu6g12380 Afu3g13790 Afu6g08520 Afu2g10640
"cell cortex"	0.656514382402707	1	0.0573667426768556	0.366651649017737	0.843270275207971	16	Afu2g02310 Afu5g14060 Afu6g07890
"cell cortex of cell tip"	1	1	0.0567672387487446	-0.163574274942584	-0.455869583715541	27	Afu5g05550 Afu3g09900 Afu4g11890 Afu2g05740 Afu3g06430 Afu5g11230 Afu3g11860 Afu3g12080 Afu4g04310 Afu5g07930 Afu4g03050 Afu6g11010
"cell cortex of growing cell tip"	0.72258064516129	1	0.0642140881844605	-0.382229929613384	-0.75838006052001	7	Afu5g05550 Afu5g08040 Afu6g11010 Afu6g12400 Afu5g05980 Afu4g11450 Afu4g10490
"cell division site"	0.997041420118343	1	0.0640703750499722	-0.164872346970163	-0.538518002412464	57	Afu5g05550 Afu3g10340 Afu2g12480 Afu2g02520 Afu4g11890 Afu8g02840 Afu1g09540 Afu2g05740 Afu7g04290 Afu5g11230 Afu5g07430 Afu3g05900 Afu3g12080 Afu7g01510 Afu1g03060 Afu4g04310 Afu5g08040 Afu4g10050 Afu5g07930 Afu6g11010 Afu3g09910 Afu2g04680 Afu1g04950 Afu5g06420 Afu2g11270 Afu6g04940 Afu2g10340 Afu7g04300 Afu6g13670 Afu6g04540 Afu5g06320 Afu4g07260 Afu5g09360 Afu6g12400 Afu7g05380 Afu1g11080 Afu7g04210 Afu5g05980 Afu5g08700 Afu6g02920 Afu7g01490 Afu3g06280 Afu2g03290 Afu1g10740 Afu8g02790 Afu4g11450 Afu5g11560 Afu4g10490 Afu3g12250 Afu4g03140 Afu2g07420 Afu5g02560 Afu2g02530 Afu8g02130 Afu3g06690 Afu8g05660 Afu3g06140
"cell growth mode switching. budding to filamentous"	0.947826086956522	1	0.0519512476197082	-0.258906583032479	-0.544794476461065	9	Afu5g05550 Afu4g09660 Afu2g05740 Afu5g07780 Afu7g03740
"cell morphogenesis"	0.879464285714286	1	0.0566484183613995	-0.29239397157675	-0.644648346814626	11	Afu3g11220 Afu5g05550 Afu2g05740
"cell morphogenesis involved in conjugation with cellular fusion"	0.503225806451613	1	0.0826646449123753	-0.503492166783167	-0.998975722028334	7	Afu3g09900 Afu2g05740 Afu5g11230 Afu5g12210
"cell redox homeostasis"	0.710069444444445	1	0.0549073703290958	0.359621406009289	0.797380691717888	14	Afu2g04320 Afu3g14970 Afu5g09240 Afu7g04760 Afu5g07970
"cell septum"	0.980421686746988	1	0.0334561741060508	0.208643104703118	0.578078864074931	48	Afu2g01590 Afu5g08750 Afu2g13460 Afu3g07530 Afu8g05660 Afu6g02670 Afu2g03480 Afu4g10710 Afu5g04170
"cell septum assembly"	0.737523105360444	1	0.0560595875032335	0.419012647898817	0.772173154936241	6	Afu5g03820 Afu6g11410 Afu1g14810 Afu2g01870 Afu6g04940 Afu4g04180
