pathway	pval	padj	log2err	ES	NES	size	leadingEdge
"DNA replication preinitiation complex"	0.593189964157706	1	0.0649407684612899	0.421907818116525	0.900743475888505	10	Afu5g08110 Afu5g10890 Afu4g11620 Afu4g12430 Afu3g14010 Afu5g13380 Afu2g09060
"DNA strand elongation involved in DNA replication"	0.961711711711712	1	0.0529129848430584	-0.211749053321052	-0.477898244641891	12	Afu6g10560 Afu6g05040 Afu4g07970 Afu2g16600 Afu2g12250 Afu1g04900 Afu3g08300 Afu2g09060 Afu3g14010 Afu2g12220 Afu5g01870 Afu5g10890
"DNA translocase activity"	0.47935368043088	1	0.0756946307932749	0.542314432854471	1.01816774986039	6	Afu3g05560 Afu7g05510 Afu4g13460 Afu3g11380 Afu3g02330 Afu5g12190
"DNA-binding transcription activator activity. RNA polymerase II-specific"	0.939068100358423	1	0.0435378240914002	0.261394736018132	0.572326630319287	12	Afu3g03315 Afu3g11960 Afu4g10120 Afu3g13920 Afu2g01260 Afu3g06740
"DNA-binding transcription factor activity"	0.97972972972973	1	0.038875878582578	0.204508009122258	0.535994259207775	26	Afu1g04830 Afu5g08020 Afu1g13510 Afu1g16590 Afu6g04570 Afu2g11780 Afu4g12470 Afu5g10310 Afu3g10120 Afu8g05570
"DNA-binding transcription factor activity. RNA polymerase II-specific"	0.939325842696629	1	0.0538979025357319	-0.277273923016097	-0.530730503487521	6	Afu3g08050
"DNA-directed 5'-3' RNA polymerase activity"	0.342293906810036	1	0.0940503465727813	0.528280489277412	1.12784163678236	10	Afu2g05480 Afu2g15610 Afu1g14110 Afu6g04610 Afu5g09430 Afu2g08540 Afu7g01920
"DNA-directed DNA polymerase activity"	0.237020316027088	1	0.133554954557592	-0.582870029243781	-1.2402723291438	9	Afu6g10560 Afu2g08840 Afu2g10730 Afu4g07970 Afu2g16600
"DNA-templated DNA replication"	0.878842676311031	1	0.0469758727821845	0.339948057979084	0.658464641608289	7	Afu4g11620 Afu4g12430 Afu3g11380 Afu4g12210 Afu3g09560
"DNA-templated transcription termination"	0.974865350089767	1	0.0419081748591401	0.245725426259817	0.461336983088522	6	Afu2g05480 Afu6g02060 Afu5g05680
"G protein-coupled receptor signaling pathway"	0.258527827648115	1	0.11146266692298	0.648575174816384	1.21766688539399	6	Afu6g08520 Afu1g13140 Afu1g12930 Afu4g13170 Afu6g06860
"G1/S transition of mitotic cell cycle"	0.976702508960573	1	0.0417397034728504	0.218503735543957	0.478416316185398	12	Afu6g13030 Afu2g14110 Afu6g10830 Afu7g05620 Afu5g12180 Afu3g05540 Afu6g07980 Afu5g06060 Afu6g11470 Afu4g12160 Afu5g09360 Afu5g05790
"G2/M transition of mitotic cell cycle"	0.758465011286682	1	0.0642140881844605	-0.318792576328182	-0.713981032060843	11	Afu6g08200 Afu8g05680 Afu6g02670 Afu4g12160
"GPI anchor biosynthetic process"	1	1	0.0389556479965885	0.147215397215397	0.338821133602123	15	Afu4g11280 Afu5g06050 Afu4g03970 Afu6g05260 Afu6g04290 Afu3g09740 Afu5g01810 Afu4g09130 Afu3g09860 Afu2g01070 Afu1g14870 Afu6g09020 Afu2g05040 Afu7g01300 Afu1g16950
"GTP binding"	0.869269949066214	1	0.0445961615888961	0.283575332784275	0.687757379299802	19	Afu4g07580 Afu6g06900 Afu1g12930 Afu5g05480 Afu5g03080 Afu3g06690 Afu1g06390 Afu1g05560 Afu6g13300
"GTPase activator activity"	0.790973871733967	1	0.0646484568421928	-0.301803709118982	-0.72766987010794	17	Afu1g04580 Afu5g07440 Afu2g09830 Afu5g07130 Afu1g09760 Afu5g12180 Afu1g12680 Afu6g04000 Afu6g06400 Afu2g15050 Afu6g12340 Afu3g07680 Afu3g09900 Afu3g06280 Afu2g05390 Afu2g11180
"GTPase activity"	0.36518771331058	1	0.0875697115548511	0.382493555371656	1.06894216181488	36	Afu5g08950 Afu1g12170 Afu2g13530 Afu1g13140 Afu6g06900 Afu1g12180 Afu3g14350 Afu1g12930 Afu5g05480 Afu5g13392 Afu1g06520 Afu5g04320 Afu1g16970 Afu5g03080 Afu4g11820 Afu1g04940 Afu5g13520 Afu3g06690 Afu6g07870 Afu5g11010 Afu8g02840
"Golgi apparatus"	1	1	0.0392758570896778	0.135772797352793	0.413048897305025	55	Afu6g02120 Afu3g09970 Afu3g07080 Afu8g04940 Afu6g13670 Afu6g06900 Afu3g07590 Afu4g03040 Afu6g06620 Afu4g07110 Afu3g12700 Afu1g10497 Afu5g12530 Afu5g08580 Afu2g01570 Afu1g16970 Afu5g05740 Afu5g11010 Afu1g12150 Afu7g05735 Afu5g10760 Afu2g10930
"Golgi membrane"	0.91415313225058	1	0.0566484183613995	-0.250767656090072	-0.571126424874097	13	Afu1g14240 Afu1g12090 Afu1g13720 Afu2g12050 Afu2g05860 Afu1g13210 Afu6g03950 Afu2g15570 Afu3g11750 Afu5g10760 Afu1g12150 Afu5g11010 Afu4g03040
"Golgi to plasma membrane protein transport"	0.972875226039783	1	0.042331839351853	0.263502454991817	0.51039282477609	7	Afu3g09790 Afu5g03690 Afu3g06280
"Golgi to plasma membrane transport"	0.981981981981982	1	0.0519512476197082	-0.213035915276783	-0.460691801266123	10	Afu6g11370 Afu2g11960 Afu1g12790 Afu1g11730 Afu4g04810 Afu5g08040 Afu5g01820 Afu3g11040 Afu6g02920 Afu8g02790
"Golgi to vacuole transport"	0.675675675675676	1	0.0697792517076235	-0.358778685102471	-0.809730674759763	12	Afu1g06680 Afu6g13020 Afu5g02510 Afu8g02780 Afu3g12800
"IgE binding"	0.624775583482944	1	0.0625237414724762	0.432946785541636	0.872781218639469	8	Afu4g09580 Afu2g03830 Afu1g16190 Afu6g10300
"Ino80 complex"	0.660107334525939	1	0.0597317976364411	0.401251381166213	0.834510470364334	9	Afu5g01950 Afu4g10730 Afu2g06110 Afu5g06260 Afu4g03020 Afu5g12190
"NuA4 histone acetyltransferase complex"	0.508137432188065	1	0.0730744399126987	0.500682643537639	0.969800561286884	7	Afu4g09820 Afu7g01870 Afu5g02570 Afu2g06110 Afu6g04530
P-body	0.745843230403801	1	0.0675188953767744	-0.319931394525514	-0.771376988630888	17	Afu2g15210 Afu2g05580 Afu5g12420 Afu5g12250 Afu5g03120 Afu5g13360 Afu3g10220
"Prp19 complex"	0.255652173913043	1	0.110122263835536	0.526344352441853	1.19684550665777	14	Afu6g07300 Afu2g03030 Afu5g03050 Afu5g06760 Afu5g13510 Afu8g03990 Afu4g03640 Afu5g12910 Afu4g09800 Afu2g08870
"RNA binding"	0.547008547008547	1	0.0665892104103933	0.329460913415482	0.930468440768285	38	Afu3g11010 Afu4g13330 Afu4g07435 Afu5g05630 Afu1g05110 Afu2g09200 Afu1g04660 Afu3g11110 Afu6g02440 Afu2g05950 Afu6g03830 Afu7g05310 Afu3g05600 Afu1g05990 Afu2g01900
"RNA catabolic process"	0.633752244165171	1	0.0618406035753285	0.470157689447608	0.882697136096488	6	Afu2g08750 Afu4g07160
"RNA helicase activity"	0.162748643761302	1	0.14551614609036	0.685755039736509	1.32827776441941	7	Afu4g13330 Afu5g11620 Afu2g13980 Afu2g08480 Afu6g04330 Afu3g10890
"RNA polymerase I activity"	0.163375224416517	1	0.144630528034484	0.712623351989313	1.33791407869028	6	Afu2g13720 Afu2g05480 Afu1g14110 Afu5g11120 Afu6g04610
"RNA polymerase I complex"	0.163375224416517	1	0.144630528034484	0.712623351989313	1.33791407869028	6	Afu2g13720 Afu2g05480 Afu1g14110 Afu5g11120 Afu6g04610
"RNA polymerase II cis-regulatory region sequence-specific DNA binding"	0.78876404494382	1	0.0621124188949471	-0.342933887915758	-0.716001530004543	8	Afu3g00690
"RNA polymerase II complex binding"	0.737193763919822	1	0.0649407684612899	-0.373505982743017	-0.748035606531302	7	Afu2g08550 Afu2g11190
"RNA polymerase II preinitiation complex assembly"	0.842696629213483	1	0.0589694466690997	-0.313890602974027	-0.655362913678163	8	Afu3g08050
"RNA polymerase II. core complex"	0.467741935483871	1	0.0768736734126542	0.474853738452988	1.01377928672245	10	Afu1g14110 Afu5g11120 Afu2g08540 Afu1g14680 Afu7g01920 Afu7g03860 Afu4g11970 Afu3g08040 Afu8g05300
"RNA polymerase III activity"	0.180831826401447	1	0.137250779610133	0.67791847410023	1.3130986767264	7	Afu2g13720 Afu1g14110 Afu5g11120 Afu6g04610 Afu1g06380
"RNA polymerase III complex"	0.180831826401447	1	0.137250779610133	0.67791847410023	1.3130986767264	7	Afu2g13720 Afu1g14110 Afu5g11120 Afu6g04610 Afu1g06380
"RNA-dependent RNA polymerase activity"	0.899821109123435	1	0.0454059226590179	0.293925502201957	0.611297357735505	9	Afu1g14110 Afu5g11120 Afu5g09430 Afu2g08540
"RSC-type complex"	0.937639198218263	1	0.0535669384770951	-0.277516366612111	-0.555793302416479	7	Afu6g07810 Afu1g06410 Afu3g02330 Afu4g06120 Afu5g06330 Afu7g05510 Afu3g05560
"Rpd3S complex"	0.854578096947935	1	0.047925896705813	0.350925641812417	0.658845034257726	6	Afu4g11660 Afu8g05570 Afu1g09060 Afu2g03390
"SAGA complex"	0.722748815165877	1	0.0689567351672811	-0.332122138052843	-0.791548792641023	16	Afu1g13290 Afu4g12650 Afu5g03680 Afu1g14030 Afu5g09080 Afu2g10640 Afu6g12710
"SCF ubiquitin ligase complex"	0.695885509838998	1	0.0572461135202885	0.372987843889444	0.806109158357507	11	Afu6g13030 Afu2g09240 Afu1g12960 Afu2g14110 Afu5g09200 Afu2g03170
"SCF-dependent proteasomal ubiquitin-dependent protein catabolic process"	0.991023339317774	1	0.0411544018789903	0.218414322250639	0.440303346065366	8	Afu2g09240 Afu2g14110 Afu5g09200
"SLIK (SAGA-like) complex"	0.650900900900901	1	0.0716527366829457	-0.377276959848829	-0.815864320263305	10	Afu6g08350 Afu4g12650 Afu1g14030 Afu2g10640 Afu6g12710
"SNAP receptor activity"	0.725314183123878	1	0.0554793308704233	0.421132756551043	0.790655319411615	6	Afu4g07110 Afu4g10710 Afu6g02920 Afu1g10497
"SWI/SNF complex"	0.721723518850987	1	0.0557104226766671	0.422645821728744	0.793496022284418	6	Afu7g05510 Afu3g11380 Afu5g06330 Afu3g02330 Afu5g12190
"Swr1 complex"	0.342293906810036	1	0.0940503465727813	0.528615669460251	1.12855722286533	10	Afu4g09820 Afu7g02370 Afu5g01950 Afu4g10730 Afu2g06110 Afu1g16610
"TOR signaling"	0.914606741573034	1	0.0551351763385257	-0.28153452685422	-0.587807618552543	8	Afu6g12170 Afu6g11470 Afu5g11780 Afu2g10270 Afu4g04020 Afu3g10920 Afu4g09730 Afu4g00230
"TRAPPII protein complex"	0.505567928730512	1	0.0843144320642653	-0.484798822654844	-0.97092629865527	7	Afu2g08720 Afu5g05970 Afu6g05220 Afu2g15080 Afu6g04840 Afu5g12880
"U1 snRNP"	0.611738148984199	1	0.0749278818393739	-0.380270159639787	-0.851668768980539	11	Afu5g11930 Afu8g04960 Afu2g05110 Afu7g05980 Afu2g09800 Afu4g10240 Afu6g09010 Afu5g13480 Afu2g15500 Afu5g12910 Afu4g09010
"U2 snRNP"	0.3407917383821	1	0.0919686140000427	0.462600108523956	1.10174769577514	17	Afu4g11880 Afu6g05180 Afu5g05610 Afu2g13780 Afu5g08520 Afu5g02420 Afu3g06440 Afu5g04420 Afu5g12910 Afu2g15500 Afu6g13410 Afu5g11000 Afu4g10240 Afu7g05980 Afu2g05110 Afu8g04960
"U2-type prespliceosome"	0.517179023508137	1	0.0721797965581253	0.498874795417349	0.966298837901005	7	Afu3g10840 Afu7g05310 Afu5g12910 Afu6g09010 Afu4g10240 Afu7g05980 Afu8g04960
"U2-type spliceosomal complex"	0.737302977232925	1	0.0535669384770951	0.342141920392205	0.766227164307978	13	Afu5g10830 Afu5g11620 Afu5g05610 Afu6g02660 Afu5g07720 Afu6g08690 Afu5g02580 Afu1g03820 Afu4g04350
"U4/U6 x U5 tri-snRNP complex"	0.956302521008403	1	0.03975964750879	0.226060492146839	0.547795854197121	18	Afu1g14060 Afu2g05950 Afu1g13890 Afu2g06070 Afu5g12910 Afu6g06325 Afu2g15500 Afu4g10420 Afu3g12290
"U5 snRNP"	0.399641577060932	1	0.0852884689790502	0.499027934104165	1.06538949180198	10	Afu8g04740 Afu8g03990 Afu2g10430 Afu5g12910 Afu2g15500 Afu3g12290 Afu7g02280 Afu4g10240 Afu7g05980 Afu8g04960
"UV-damage excision repair"	0.840215439856373	1	0.048701086452153	0.334819706737464	0.674965980646437	8	Afu5g01870 Afu2g12220 Afu5g01800 Afu6g02420 Afu2g10820 Afu3g08300 Afu2g12250
"acetate catabolic process"	0.507795100222717	1	0.0840745577910723	-0.482455481611684	-0.966233194342305	7	Afu6g03540 Afu2g12530 Afu6g14100 Afu4g13510
"actin cortical patch"	0.397590361445783	1	0.102821842840815	-0.37041991517704	-0.998986172232052	35	Afu6g02370 Afu1g11690 Afu1g13330 Afu1g03060 Afu3g10700 Afu2g14270 Afu5g11560 Afu1g13590 Afu6g06500 Afu8g04520 Afu6g10060 Afu7g03870 Afu2g01200 Afu1g12760 Afu5g05550 Afu5g01860 Afu1g16720 Afu4g10020 Afu7g04210 Afu5g10570 Afu2g16920 Afu5g11200 Afu6g10890
"actin cortical patch assembly"	0.254504504504505	1	0.128142916898415	-0.565625222627881	-1.22316888359147	10	Afu6g02370 Afu1g11690 Afu3g10700 Afu1g13590 Afu8g04520 Afu7g03870
"actin cortical patch localization"	0.986230636833047	1	0.0394366509525593	0.199979520786402	0.476279560183513	17	Afu5g08950 Afu3g14230 Afu5g08550 Afu8g05660 Afu3g10000 Afu6g12340 Afu2g12480 Afu2g15050
"actin cortical patch organization"	0.265033407572383	1	0.124434168630393	-0.604787089215895	-1.21123167500955	7	Afu1g03060 Afu5g11560 Afu6g10060 Afu7g04210 Afu2g16920 Afu4g03050
"actin cytoskeleton organization"	0.97423887587822	1	0.0541200569620232	-0.200737025284062	-0.466155459496868	14	Afu2g14270 Afu8g04520 Afu6g10060 Afu6g11470 Afu3g10720 Afu2g07420 Afu3g06140 Afu2g15050 Afu8g05660 Afu2g14960 Afu3g06690 Afu2g01590 Afu6g06640 Afu6g06900
"actin filament binding"	0.483069977426637	1	0.0875697115548511	-0.461385744703426	-0.981769422866877	9	Afu2g03640 Afu6g10060 Afu5g05550 Afu7g04210 Afu5g10570 Afu2g16920
"actin filament bundle assembly"	0.367483296213809	1	0.102821842840815	-0.544328822497215	-1.09014944793889	7	Afu2g03640 Afu1g09640 Afu7g04210 Afu5g08300 Afu6g04940
"actin filament organization"	0.939110070257611	1	0.055826471778749	-0.231976200582312	-0.538699685430535	14	Afu1g13330 Afu5g11560 Afu5g11380 Afu1g15950 Afu1g12760 Afu5g01860
"actomyosin contractile ring"	0.75421686746988	1	0.0676760401641789	-0.285999782991209	-0.733197148395411	24	Afu3g12250 Afu5g03400 Afu5g08700 Afu3g10700 Afu2g03640 Afu2g14270 Afu3g10250 Afu5g09360 Afu7g05950 Afu1g09640
"adhesion of symbiont to host"	0.37342908438061	1	0.0891647117820678	0.548657424136152	1.10604330888857	8	Afu4g09580 Afu2g03120 Afu1g11460 Afu2g13260
"aerobic respiration"	0.519327731092437	1	0.0683110858318647	0.397723032649302	0.963773131408005	18	Afu4g04600 Afu2g11240 Afu6g08850 Afu7g05740 Afu3g09030 Afu6g04560 Afu3g07700 Afu6g13140
"alpha-L-arabinofuranosidase activity"	0.154398563734291	1	0.149207542435322	0.72076455443413	1.353198771983	6	Afu3g02090 Afu6g14620 Afu2g00920 Afu2g12770
"anaphase-promoting complex"	0.960644007155635	1	0.0424170054438747	0.231123388581952	0.480683423835562	9	Afu3g08280 Afu4g10570 Afu2g08620 Afu3g05950 Afu7g01380 Afu2g05210 Afu3g06200 Afu5g02590 Afu5g02440
"anisotropic cell growth"	0.967684021543986	1	0.0422468188360053	0.251917217621463	0.507842126410198	8	Afu5g05710 Afu3g11740 Afu2g07410 Afu5g12660
"apoptotic process"	0.387040280210158	1	0.0857844408075645	0.481123300567838	1.07747610071867	13	Afu2g17960 Afu2g08750 Afu7g06600 Afu5g07320 Afu6g09930
"arginine biosynthetic process"	0.587073608617594	1	0.0655321029282414	0.487431214345925	0.915127300061157	6	Afu2g12470 Afu8g02760 Afu3g07790 Afu5g06780
"ascospore formation"	1	1	0.0405756447890657	0.143902666390095	0.454785894609271	76	Afu3g06170 Afu2g02310 Afu1g15810 Afu2g13760 Afu1g16850 Afu4g13530 Afu6g06720 Afu1g13140 Afu1g14660 Afu4g03390 Afu1g12930 Afu5g11520 Afu5g06510 Afu3g10530 Afu7g01510
"ascospore wall assembly"	0.989565217391304	1	0.03975964750879	0.209668152350717	0.476760859817368	14	Afu3g03190 Afu4g11150 Afu4g06820 Afu4g10570
"ascospore-type prospore membrane formation"	0.470483005366726	1	0.0764767053228531	0.481382037708084	1.00116378302585	9	Afu4g11560 Afu2g13760 Afu7g01510 Afu6g02920
"asexual sporulation"	0.991039426523298	1	0.0410713282497468	0.195444708817674	0.427928325242151	12	Afu5g07320 Afu6g09930 Afu3g08540 Afu1g16460
"asexual sporulation resulting in formation of a cellular spore"	0.942396313364055	1	0.0549073703290958	-0.210303116179026	-0.601689683337353	51	Afu4g10770 Afu4g06880 Afu3g12120 Afu2g07900 Afu4g04180 Afu8g05680 Afu3g11250 Afu5g12200 Afu3g14290 Afu5g08700 Afu5g13890 Afu5g14060
"asperfuranone biosynthetic process"	0.00514377770296155	0.375134928423463	0.407017918923954	0.800445865036668	1.70889554489028	10	Afu3g02570 Afu8g00370 Afu8g00940 Afu3g02720 Afu3g12950 Afu8g02350
"asperthecin biosynthetic process"	0.611111111111111	1	0.0635007968065945	0.405412977551377	0.887656143594235	12	Afu7g00160 Afu4g00210 Afu7g00150 Afu4g00220 Afu6g09930
"assembly of large subunit precursor of preribosome"	0.149012567324955	1	0.152144922367565	0.722603668409545	1.35665161488122	6	Afu8g04790 Afu5g01760 Afu2g17060 Afu2g11510 Afu5g06010
"attachment of mitotic spindle microtubules to kinetochore"	0.573033707865169	1	0.0780892306943345	-0.42571633856773	-0.888840562287342	8	Afu6g08120 Afu3g06980 Afu5g11350 Afu3g11860 Afu1g09550
"austinol biosynthetic process"	0.173524150268336	1	0.139599673451922	0.635969210729862	1.32266950369341	9	Afu3g14710 Afu3g02570 Afu6g13970 Afu6g07240 Afu8g02350 Afu8g02380
autolysis	0.374717832957111	1	0.102449405629826	-0.520013622705492	-1.1065219940305	9	Afu7g08490
"autophagosome assembly"	0.666068222621185	1	0.059476028695732	0.454006626381718	0.852374337101274	6	Afu6g12350 Afu5g08170 Afu4g09050
autophagy	0.986183074265976	1	0.0395979123961192	0.209295374822055	0.481700267066039	15	Afu6g12350 Afu5g08170 Afu2g04770 Afu2g06250 Afu4g09050 Afu3g11400
"autophagy of mitochondrion"	0.940860215053764	1	0.0434506826723125	0.268194745629191	0.572576892439455	10	Afu3g11590 Afu6g12350 Afu5g08170 Afu2g06250 Afu4g09050
"autophagy of peroxisome"	0.330337078651685	1	0.110122263835536	-0.538708000725383	-1.12475251451328	8	Afu6g11190 Afu3g11090 Afu5g11660 Afu2g05890 Afu5g08670 Afu4g13720
"cAMP-mediated signaling"	0.920993227990971	1	0.0550211117163117	-0.266136999999784	-0.566305248683531	9	Afu5g04090 Afu1g14890 Afu5g11230 Afu2g16240
"calcium ion binding"	0.978494623655914	1	0.0416556773979467	0.211808042566254	0.452195252825526	10	Afu4g13530 Afu3g08540 Afu6g04570 Afu6g07870
"calmodulin binding"	0.942093541202673	1	0.053347785067549	-0.270969721767594	-0.542682070807686	7	Afu2g03640 Afu5g05550 Afu2g09040 Afu1g12940 Afu3g09550 Afu1g07250 Afu3g14230
"carbohydrate catabolic process"	0.586516853932584	1	0.0768736734126542	-0.419524841615967	-0.87591351877635	8	Afu2g13460 Afu2g00710
"carbohydrate metabolic process"	0.307692307692308	1	0.10027910675413	0.539152156293442	1.16522695861682	11	Afu8g02100 Afu1g03600 Afu1g15150 Afu3g00270
"carbon catabolite repression of transcription from RNA polymerase II promoter by glucose"	0.175942549371634	1	0.13880510939114	0.663547301275712	1.33765081892877	8	Afu6g08520 Afu1g16780 Afu1g12930 Afu2g11780
"carbon utilization"	0.972972972972973	1	0.0564118388217596	-0.214266898351165	-0.517426344728782	18	Afu5g03240 Afu6g06770 Afu6g03540 Afu2g12530 Afu6g14100 Afu4g13510 Afu4g07710
"carboxylic ester hydrolase activity"	0.685816876122083	1	0.0580983576873206	0.440712912247189	0.827416065317139	6	Afu4g11800 Afu8g01050 Afu3g14960 Afu2g13050 Afu6g02480 Afu3g02800
"cell adhesion"	0.383363471971067	1	0.0880945010398517	0.558343183130103	1.08148652520561	7	Afu3g07870 Afu1g17370 Afu2g01700 Afu2g13260
"cell adhesion involved in single-species biofilm formation"	0.937163375224416	1	0.0437125833579551	0.293115226901645	0.550308922175325	6	Afu6g08520 Afu3g13790
"cell cortex"	0.86551724137931	1	0.0454967810085007	0.292223066068357	0.682854415580107	16	Afu2g02310 Afu5g08950 Afu4g08050 Afu5g11810 Afu5g03080
"cell cortex of cell tip"	0.885441527446301	1	0.059476028695732	-0.243003644907831	-0.631107397426628	27	Afu4g10490 Afu5g03400 Afu4g11890 Afu5g07930 Afu5g11560 Afu5g05550 Afu8g04660 Afu5g11230 Afu3g11860 Afu5g05980
"cell cortex of growing cell tip"	0.717149220489978	1	0.0662842187012672	-0.387665387354091	-0.776393221417631	7	Afu4g10490 Afu5g05550 Afu5g05980
"cell division site"	0.997695852534562	1	0.0522693317499306	-0.145200825949786	-0.41887032690576	57	Afu4g10490 Afu3g12250 Afu4g11890 Afu1g03060 Afu5g08700 Afu5g07930 Afu7g05380 Afu5g11560 Afu3g09910 Afu5g09360 Afu4g10050 Afu1g09540 Afu5g05550 Afu5g11230 Afu7g04290 Afu5g05980 Afu7g04210
"cell growth mode switching. budding to filamentous"	0.937388193202147	1	0.0435378240914002	0.26938817270309	0.560265362974341	9	Afu7g03740 Afu5g07780 Afu8g05660 Afu4g09660 Afu6g10410 Afu2g05740 Afu5g10820 Afu5g05550 Afu1g12760
"cell morphogenesis"	0.512415349887133	1	0.0843144320642653	-0.42561897431579	-0.953233848939542	11	Afu3g11220 Afu2g17170 Afu2g08470 Afu5g05550
"cell morphogenesis involved in conjugation with cellular fusion"	0.919821826280624	1	0.0544555953940371	-0.294803600654665	-0.590415148383447	7	Afu5g11230 Afu4g04120 Afu2g05740 Afu5g12210 Afu3g09900 Afu4g11450 Afu3g05630
"cell redox homeostasis"	0.913348946135831	1	0.0571258510018113	-0.257489264508493	-0.59794662316338	14	Afu8g07130 Afu5g01440 Afu2g01040 Afu4g06910
"cell septum"	1	1	0.0396787203613389	0.141643441647959	0.416977835856119	48	Afu5g08950 Afu3g07050 Afu2g03120 Afu4g14000 Afu3g07530 Afu2g13440 Afu3g10960 Afu5g08750 Afu1g04950 Afu4g10130 Afu2g13430 Afu4g10710 Afu2g01590 Afu5g11810 Afu5g09020 Afu5g03080 Afu5g11970 Afu2g01870 Afu5g04170 Afu8g05630
