pathway	pval	padj	log2err	ES	NES	size	leadingEdge
"RNA catabolic process"	0.83743842364532	1	0.0636424081651019	-0.323907651401846	-0.685874809152569	6	Afu4g07160 Afu4g12250
"RNA helicase activity"	0.015151633205868	0.265767836502927	0.380730400722792	-0.743579596954391	-1.64760029993006	7	Afu4g13330 Afu6g04330 Afu2g08480 Afu5g11620
"RNA polymerase I activity"	0.0388829750176445	0.512535382532637	0.321775918075361	-0.7488681098597	-1.58572904871966	6	Afu2g13720 Afu5g11120 Afu6g04610 Afu1g14110 Afu2g05480
"RNA polymerase I complex"	0.0388829750176445	0.512535382532637	0.321775918075361	-0.7488681098597	-1.58572904871966	6	Afu2g13720 Afu5g11120 Afu6g04610 Afu1g14110 Afu2g05480
"RNA polymerase II cis-regulatory region sequence-specific DNA binding"	0.219839142091153	0.944871544484491	0.153158808683073	-0.527929533563988	-1.24933372284997	8	Afu6g12522 Afu3g06740
"RNA polymerase II complex binding"	0.79559748427673	1	0.0451344222209097	0.373502010236925	0.706350970525909	7	Afu6g07980 Afu8g05490 Afu5g06690
"RNA polymerase II preinitiation complex assembly"	0.888712241653418	1	0.0405756447890657	0.308650855302227	0.593203435198954	8	Afu3g10620 Afu6g04810 Afu3g10120 Afu1g14740
"RNA polymerase II. core complex"	0.291925465838509	1	0.142056643575821	-0.474837430098139	-1.16201527180449	10	Afu5g11120 Afu1g14110 Afu2g13090 Afu7g03860
"RNA polymerase III activity"	0.153005464480874	0.827504553734062	0.188204146308491	-0.61228312912829	-1.35667771322101	7	Afu2g13720 Afu5g11120 Afu6g04610 Afu1g06380 Afu1g14110
"RNA polymerase III complex"	0.153005464480874	0.827504553734062	0.188204146308491	-0.61228312912829	-1.35667771322101	7	Afu2g13720 Afu5g11120 Afu6g04610 Afu1g06380 Afu1g14110
"RNA-dependent RNA polymerase activity"	0.595988538681949	1	0.0891647117820678	-0.376353428510852	-0.90028173447602	9	Afu5g11120 Afu1g14110 Afu2g13090 Afu7g03860
"RSC-type complex"	0.385245901639344	1	0.112843355675562	-0.480715291597124	-1.06515383404874	7	Afu3g05560 Afu3g02330 Afu4g06120 Afu6g07810 Afu5g06330 Afu7g05510
"Rpd3S complex"	0.940886699507389	1	0.0580983576873206	-0.277562665579784	-0.58773925055025	6	Afu8g05570 Afu2g03390 Afu4g11660 Afu5g08840 Afu4g10660 Afu1g09060
"SAGA complex"	0.20265780730897	0.913367478774455	0.179782316298324	-0.442809126572462	-1.25399276591175	16	Afu5g02570 Afu5g11460 Afu6g12710 Afu5g09080 Afu2g10640 Afu3g06090 Afu1g14030 Afu5g03680 Afu2g06060
"SCF ubiquitin ligase complex"	0.668596237337192	1	0.0492917662312669	0.396190314762463	0.817542272176827	11	Afu3g14150 Afu5g09200 Afu2g14110 Afu5g05790 Afu1g12960
"SCF-dependent proteasomal ubiquitin-dependent protein catabolic process"	0.756756756756757	1	0.047925896705813	0.385587969437401	0.741070708576797	8	Afu5g09200 Afu2g14110 Afu5g05790 Afu5g06060 Afu3g06700 Afu3g06030
"SLIK (SAGA-like) complex"	0.260869565217391	1	0.151148761385484	-0.492118607721311	-1.20430551903446	10	Afu5g02570 Afu5g11460 Afu6g12710 Afu2g10640
"SNAP receptor activity"	0.903940886699507	1	0.059989249649033	-0.296311391889138	-0.627439699192411	6	Afu6g02920 Afu4g07110 Afu4g09520 Afu6g04150 Afu4g10710 Afu1g10497
"SWI/SNF complex"	0.981543624161074	1	0.0384786917635432	0.249439576115753	0.450925996584456	6	Afu5g12190 Afu2g16840 Afu3g11380
"Swr1 complex"	0.0838509316770186	0.769658821382959	0.276500599254472	-0.576181567210907	-1.41002317423237	10	Afu5g01950 Afu2g06110 Afu1g16610 Afu4g10730 Afu4g04420 Afu4g09820 Afu7g02370 Afu4g07380 Afu2g05620
"TOR signaling"	0.697933227344992	1	0.0516355964484201	0.412771401955367	0.793315195423809	8	Afu4g00230 Afu4g04020 Afu3g10920
"TRAPPII protein complex"	0.997267759562842	1	0.0602484086158019	-0.214456682795689	-0.47518637728014	7	Afu6g05220 Afu5g05970
"U1 snRNP"	0.292604501607717	1	0.144630528034484	-0.450263519458114	-1.13243259595956	11	Afu6g09010 Afu2g05110 Afu4g09010 Afu4g10240 Afu5g13480 Afu5g11930
"U2 snRNP"	0.0882239314605919	0.769658821382959	0.287805130535564	-0.529810687677426	-1.51142637699647	17	Afu3g06440 Afu6g05180 Afu6g13410 Afu2g05110 Afu5g02420 Afu2g13780 Afu4g10240 Afu5g08520
"U2-type prespliceosome"	0.822404371584699	1	0.0696133438850965	-0.311678306964521	-0.690606996399252	7	Afu6g09010 Afu7g05310 Afu4g10240
"U2-type spliceosomal complex"	0.995738636363636	1	0.0298484971250709	0.1832516654505	0.393703507382126	13	Afu5g07720 Afu1g03820 Afu4g03160 Afu5g10830 Afu6g08690 Afu5g02580 Afu1g10920
"U4/U6 x U5 tri-snRNP complex"	1	1	0.0279402790995263	0.148949194042032	0.337352803740267	18	Afu3g12290 Afu2g06070 Afu8g04960 Afu1g14290 Afu1g14060 Afu2g15500 Afu5g12570 Afu7g04280 Afu5g12910 Afu7g05980 Afu2g05950 Afu2g15210 Afu6g06325 Afu1g13890 Afu4g10420 Afu8g04590 Afu4g10240
"U5 snRNP"	0.990683229813665	1	0.0667426134241917	-0.194542543318717	-0.476081690327812	10	Afu7g02280 Afu8g03990 Afu4g10240
"UV-damage excision repair"	0.630026809651475	1	0.0824344091527096	-0.361287537399202	-0.854979074709285	8	Afu2g12250 Afu6g02420 Afu2g12220 Afu5g01870 Afu3g08300
"acetate catabolic process"	0.316939890710383	1	0.126253987849115	-0.520535936556733	-1.15338716757159	7	Afu1g13510 Afu4g11080
"actin cortical patch"	0.88375	1	0.0294227657846801	0.264125536722345	0.674594876481508	35	Afu2g16920 Afu5g11200 Afu7g04210 Afu5g01860 Afu1g02670 Afu1g05930 Afu1g12760 Afu2g07420 Afu6g10060 Afu1g13330 Afu1g16720 Afu1g13590 Afu3g06140 Afu5g05550 Afu5g11560 Afu3g10700 Afu1g03060 Afu1g11690 Afu6g10890 Afu5g10570
"actin cortical patch assembly"	0.780882352941176	1	0.0429311093452583	0.346687054026504	0.706035477716417	10	Afu5g11200 Afu1g13590 Afu3g10700 Afu1g11690 Afu6g02370 Afu8g04520 Afu8g05660 Afu7g03870 Afu6g12570 Afu6g12370
"actin cortical patch localization"	0.979166666666667	1	0.0728938564822936	-0.177598694277262	-0.506647671128556	17	Afu5g08950 Afu3g10000 Afu2g15050 Afu2g12480 Afu5g07430 Afu6g12370 Afu6g04940 Afu5g08550 Afu6g12340 Afu8g05660 Afu3g14230 Afu5g11560 Afu2g07420 Afu5g01860 Afu3g12080 Afu7g04210 Afu6g07880
"actin cortical patch organization"	0.404088050314465	1	0.0776798560117236	0.584428818913686	1.10524669781866	7	Afu2g16920 Afu7g04210 Afu2g07420 Afu6g10060 Afu4g03050 Afu5g11560 Afu1g03060
"actin cytoskeleton organization"	0.732876712328767	1	0.0875697115548511	-0.298796655109117	-0.80820174664996	14	Afu6g06640 Afu3g06690 Afu2g15050 Afu6g06900 Afu2g14270 Afu6g11470 Afu3g10720 Afu8g05660 Afu8g04520 Afu3g06140 Afu6g10060 Afu2g14960 Afu2g07420 Afu2g01590
"actin filament binding"	0.920367534456355	1	0.0372254009247509	0.276433919201118	0.543880240106662	9	Afu2g16920 Afu7g04210 Afu2g07420 Afu6g10060 Afu5g05550
"actin filament bundle assembly"	0.778688524590164	1	0.0723570851036907	-0.336255362049742	-0.745064062590501	7	Afu5g08300 Afu2g03640 Afu1g09640
"actin filament organization"	0.743661971830986	1	0.0431901998334182	0.351158926728111	0.7672544492524	14	Afu2g16920 Afu1g15950 Afu5g01860 Afu1g12760 Afu2g07420 Afu1g13330 Afu5g11380 Afu3g06140 Afu5g11560 Afu4g07000
"actomyosin contractile ring"	0.713147410358566	1	0.0978773277424561	-0.277884928676698	-0.847203881647804	24	Afu5g08300 Afu2g03640 Afu1g09640 Afu2g04680 Afu2g05740 Afu3g06280 Afu6g12400 Afu6g06400 Afu5g07430 Afu6g04940 Afu2g14270 Afu3g10250
"adhesion of symbiont to host"	0.364611260053619	1	0.115240003147781	-0.467411528076784	-1.10611918324206	8	Afu4g09580 Afu1g14570 Afu1g14890
"aerobic respiration"	0.987637362637363	1	0.0285743975105342	0.205978253340876	0.466517067923569	18	Afu5g10820 Afu3g04150 Afu4g06790 Afu6g13140 Afu6g08850 Afu8g04610 Afu3g09030
"alpha-L-arabinofuranosidase activity"	0.596059113300493	1	0.0808589150280032	-0.415827008752875	-0.880514149741498	6	Afu6g14620 Afu3g02090 Afu2g00920
"anaphase-promoting complex"	0.828080229226361	1	0.0716527366829457	-0.291917235755784	-0.698300415036832	9	Afu3g06200 Afu7g01380 Afu2g08620 Afu5g02440 Afu2g05210 Afu4g10570 Afu5g02590 Afu3g08280 Afu3g05950
"anisotropic cell growth"	0.563002680965148	1	0.0886261133285098	-0.391230015930199	-0.92583729687001	8	Afu5g05710
"apoptotic process"	0.541193181818182	1	0.0582216241124161	0.436813103889548	0.938462690906577	13	Afu2g17960 Afu3g11220 Afu4g12850 Afu4g06910 Afu1g08940 Afu5g09310 Afu5g01970 Afu3g14140 Afu6g09930
"arginine biosynthetic process"	0.0121921614279056	0.247187195175781	0.380730400722792	-0.810028767474674	-1.71523680868694	6	Afu2g12470
"ascospore formation"	0.710526315789474	1	0.154190966581424	-0.222940394991576	-0.892310185532031	76	Afu4g09710 Afu5g06510 Afu1g12940 Afu4g06750 Afu5g05900 Afu1g10940 Afu1g12930 Afu2g01520 Afu2g02540 Afu1g12600 Afu5g06420 Afu1g13140 Afu4g09050 Afu7g01510 Afu2g03290 Afu1g14810 Afu1g12490 Afu6g12820 Afu2g13680 Afu3g09550 Afu6g06720 Afu1g14660 Afu6g12950 Afu3g11080 Afu4g06970 Afu5g04370 Afu6g07290 Afu3g13990
"ascospore wall assembly"	0.723943661971831	1	0.0444181153081573	0.357111738430457	0.780260871463397	14	Afu3g03190 Afu4g07080 Afu4g06820 Afu4g09940 Afu4g13660 Afu3g13830
"ascospore-type prospore membrane formation"	0.902578796561605	1	0.0673623868166279	-0.264600958108246	-0.632956661115787	9	Afu7g01510 Afu6g02920 Afu4g11560 Afu5g08040 Afu2g13760 Afu4g12830 Afu5g08670 Afu5g07150 Afu3g13830
"asexual sporulation"	0.039486547190496	0.512535382532637	0.321775918075361	-0.614728106740437	-1.58935037933447	12	Afu3g02270 Afu6g13350 Afu3g09060
"asexual sporulation resulting in formation of a cellular spore"	0.714285714285714	1	0.12384217120105	-0.241216894676394	-0.87942662636609	51	Afu3g02700 Afu4g10770 Afu5g05680 Afu3g12120 Afu3g10000 Afu5g09020 Afu1g12530 Afu2g13440 Afu1g14560 Afu7g05920 Afu4g09050 Afu5g09210 Afu1g12490 Afu2g01900 Afu3g12700 Afu6g06900 Afu4g04180 Afu2g03390 Afu1g04830 Afu3g08010 Afu1g05210 Afu3g05650
"asperfuranone biosynthetic process"	0.475155279503106	1	0.107554375265169	-0.407927934479801	-0.998275324595244	10	Afu8g00370 Afu8g00940
"asperthecin biosynthetic process"	0.0918220946915352	0.769658821382959	0.175204047558551	0.691272421817967	1.4633620793589	12	Afu4g00210 Afu7g00150 Afu7g00120 Afu4g14560 Afu3g12890 Afu7g00160 Afu4g00590 Afu6g00660 Afu4g00220 Afu4g14540
"assembly of large subunit precursor of preribosome"	0.0105421279921678	0.227697239824578	0.380730400722792	-0.820256776034237	-1.73689462809454	6	Afu5g01760 Afu8g04790 Afu5g06010 Afu2g11510 Afu2g17060 Afu3g13280
"attachment of mitotic spindle microtubules to kinetochore"	0.364611260053619	1	0.115240003147781	-0.4652466367713	-1.10099601520108	8	Afu3g10180 Afu1g07590 Afu3g06980 Afu7g03890 Afu1g09550 Afu6g08120 Afu3g11860 Afu5g11350
"austinol biosynthetic process"	0.595712098009188	1	0.0572461135202885	0.452489355473845	0.890267084488192	9	Afu8g02380 Afu6g13970
autolysis	0.595712098009188	1	0.0572461135202885	0.451923666699627	0.889154098978902	9	Afu7g05140 Afu7g08490 Afu5g03530 Afu3g07110
"autophagosome assembly"	0.923645320197044	1	0.0589694466690997	-0.283982066435704	-0.601332338944034	6	Afu4g09050 Afu6g13200 Afu7g05700 Afu5g08170 Afu6g12350 Afu5g03610
autophagy	0.657718120805369	1	0.0925528864684773	-0.308267284494238	-0.856963279981993	15	Afu5g11660 Afu4g09050 Afu5g09210 Afu2g05010 Afu2g04770 Afu6g13200 Afu2g06250
"autophagy of mitochondrion"	0.773291925465839	1	0.0793434960134973	-0.314373088685015	-0.769329262903379	10	Afu4g09050 Afu6g13200 Afu2g06250 Afu7g03760 Afu4g12950 Afu2g14160 Afu5g08170 Afu3g11590 Afu3g12250 Afu6g12350
"autophagy of peroxisome"	0.962466487935657	1	0.0610363728309177	-0.231145536078272	-0.547000868012279	8	Afu5g11660 Afu6g13200 Afu3g11090 Afu2g05890 Afu5g08670 Afu4g13720 Afu3g11590 Afu6g11190
"cAMP-mediated signaling"	0.467048710601719	1	0.103576326612592	-0.430415301727307	-1.02960410356115	9	Afu1g12930 Afu1g14890 Afu3g10000
"calcium ion binding"	0.989705882352941	1	0.0318534652552707	0.196835903140187	0.400860456977722	10	Afu6g07870 Afu4g12850 Afu7g05950 Afu4g13530 Afu6g14240 Afu4g10050
"calmodulin binding"	0.69672131147541	1	0.0780892306943345	-0.36140862465377	-0.800797871291492	7	Afu1g12940 Afu2g03640 Afu3g09550
"carbohydrate catabolic process"	0.281399046104928	1	0.0985499803531691	0.632310656269985	1.21525292079615	8	Afu2g00710 Afu8g02630 Afu6g02980 Afu4g10130 Afu2g13460 Afu7g06410
"carbohydrate metabolic process"	0.79739507959479	1	0.0412376090540066	0.332481360672161	0.686078273325107	11	Afu8g07030 Afu1g03600 Afu6g05000 Afu3g00270 Afu1g14170
"carbon catabolite repression of transcription from RNA polymerase II promoter by glucose"	0.044741411109907	0.547871241704333	0.321775918075361	-0.674667402511458	-1.59658568819772	8	Afu2g11780 Afu1g12930 Afu6g05150
"carbon utilization"	0.386861313868613	1	0.132846300606183	-0.36413302272251	-1.04502342781475	18	Afu1g13510 Afu4g11310 Afu6g07720 Afu4g11080 Afu4g07710
"carboxylic ester hydrolase activity"	0.647651006711409	1	0.057609110864425	0.481067354730525	0.869652601780582	6	Afu3g02800 Afu2g13050 Afu4g11800
"cell adhesion"	0.442622950819672	1	0.103958471559957	-0.459428653087607	-1.01798756948684	7	Afu1g17370
"cell adhesion involved in single-species biofilm formation"	0.948275862068965	1	0.0577308549299813	-0.272773588750764	-0.577598375081873	6	Afu2g10640 Afu5g11230 Afu3g13790 Afu6g08520 Afu2g12200 Afu6g12380
"cell cortex"	0.803986710963455	1	0.0808589150280032	-0.250817505493013	-0.710291000293551	16	Afu5g08950 Afu2g17080 Afu5g11810 Afu1g14810 Afu2g05740 Afu4g08050 Afu7g05700 Afu5g03080
"cell cortex of cell tip"	0.768339768339768	1	0.0916795246008379	-0.250651256881701	-0.792160382706407	27	Afu3g09900 Afu7g04300 Afu5g07930 Afu6g07910 Afu2g05740 Afu3g06280 Afu6g02920 Afu5g05980 Afu6g07470 Afu5g05950 Afu5g08550 Afu5g11230
"cell cortex of growing cell tip"	0.860655737704918	1	0.0673623868166279	-0.296953021502089	-0.657979171693155	7	Afu6g12400 Afu5g05980 Afu6g11010 Afu5g08040 Afu4g11450 Afu5g05550 Afu4g10490
"cell division site"	0.382978723404255	1	0.191892240384838	-0.281540960880806	-1.04276479360568	57	Afu7g04300 Afu3g06690 Afu8g02840 Afu5g06420 Afu1g04950 Afu5g07930 Afu2g04680 Afu3g10340 Afu5g06320 Afu7g01510 Afu2g03290 Afu2g05740 Afu3g06280 Afu7g04290 Afu6g12400 Afu6g02920 Afu5g05980 Afu2g12480
"cell growth mode switching. budding to filamentous"	0.990811638591118	1	0.0337507376805299	0.20181429008256	0.397067063493034	9	Afu5g10820 Afu1g12760 Afu4g09660 Afu5g05550
"cell morphogenesis"	0.951768488745981	1	0.0704500850658419	-0.237229045773452	-0.59664150554669	11	Afu5g08420 Afu6g06870 Afu2g05740 Afu2g08470
"cell morphogenesis involved in conjugation with cellular fusion"	0.0956284153005464	0.769658821382959	0.241339976815091	-0.652818404757179	-1.44649450291973	7	Afu3g09900 Afu3g05630 Afu5g12210 Afu2g05740
"cell redox homeostasis"	0.892957746478873	1	0.0347156757446657	0.275585413294426	0.602132306500991	14	Afu5g11320 Afu3g12270 Afu3g07360 Afu8g07130 Afu4g06910
"cell septum"	0.193181818181818	0.907611966719774	0.245041785430996	-0.315897174041218	-1.13895712123859	48	Afu4g03230 Afu5g02900 Afu5g08950 Afu3g07050 Afu2g01870 Afu3g09900 Afu6g06520 Afu5g11810 Afu5g09020 Afu4g13320 Afu2g13440 Afu5g11970 Afu1g04950 Afu6g02840 Afu3g14420 Afu1g14810
"cell septum assembly"	0.165024630541872	0.86276458440888	0.170932335370056	-0.629277278198548	-1.33249533075407	6	Afu2g01870 Afu1g14810 Afu4g04180 Afu6g04940
